,site,id,func_run,max_relative_motion,num_movements,func_overlap_with_90,func_overlap_with_std,func_mean_zcor,func_std_zcor,anat_mean_zcor,anat_percent_voxs,anat_std_zcor
620,cambridge,cambridge_sub08204,1,0.347952252472,0,99.7561872327,268.447611027,,,0.680691841351,0.586567596917,-0.767188473774
621,cambridge,cambridge_sub08588,1,0.185118259499,0,99.4968942898,225.165396094,,,1.0240497962,0.490593302607,-1.06914092089
622,cambridge,cambridge_sub08723,1,0.355660020244,0,99.5704251243,224.885042697,,,0.942168618648,0.667504444192,-1.21226873283
623,cambridge,cambridge_sub08947,1,0.201854625907,0,99.4020782136,208.482522235,,,0.403289857059,0.257070595714,-1.39506995521
624,cambridge,cambridge_sub09015,1,0.117049391284,0,99.8219779795,286.097257926,,,1.32475237439,0.265473874939,-0.32933636956
625,cambridge,cambridge_sub09397,1,0.510459322571,0,99.9109889897,188.383801672,,,0.820564072456,0.218592422419,-0.785881592069
626,cambridge,cambridge_sub09633,1,0.144638342081,0,99.8626134407,227.05720533,,,1.11976795841,-0.538587263566,-0.264912221219
627,cambridge,cambridge_sub10268,1,0.304893555196,0,99.7155517715,212.550172857,,,0.49192194918,0.866529478476,-2.4724509188
628,cambridge,cambridge_sub10619,1,0.749857719838,0,99.5936453879,207.573279556,,,0.807062866067,0.711732229589,-1.00105789759
629,cambridge,cambridge_sub11388,1,0.406972984361,0,99.1524603804,231.775300653,,,1.48444856272,0.901911706793,-0.13145784959
630,cambridge,cambridge_sub12346,1,0.162654234498,0,99.5568799706,225.831560441,,,0.792605924131,0.253532372882,-1.44546379364
631,cambridge,cambridge_sub13093,1,0.371594685107,0,99.9284041874,199.974219189,,,0.941558380406,0.154019855741,-1.14565446545
632,cambridge,cambridge_sub13187,1,0.225894510779,0,99.6613711566,215.304435186,,,0.795627086144,0.561800037095,-1.40675069232
633,cambridge,cambridge_sub13216,1,0.126212836114,0,99.8780936164,248.380669562,,,1.22515721879,0.552954480016,-0.484690395328
634,cambridge,cambridge_sub13902,1,0.33524953393,0,99.8123028696,201.228998611,,,0.888099888579,0.635218160853,-1.02743637521
635,cambridge,cambridge_sub14183,1,0.213972194455,0,99.5065693996,254.982492687,,,1.37838733203,0.464056631369,-0.298371001536
636,cambridge,cambridge_sub14194,1,0.848573791724,0,99.4988293117,217.357060544,,,-0.0377584571796,1.32472933518,-0.957490414996
637,cambridge,cambridge_sub14278,1,0.703868695141,0,99.8568083748,195.97749904,,,0.565570612177,0.709963118173,-1.46830208501
638,cambridge,cambridge_sub15172,1,0.211874538348,0,99.6168656514,258.643338357,,,1.60208628164,0.204439531093,0.183716639544
639,cambridge,cambridge_sub15258,1,0.177062305418,0,99.8838986823,194.216219011,,,0.741606297525,0.854587976419,-1.57852925169
640,cambridge,cambridge_sub15432,1,0.13300139097,0,99.8316530893,215.410439382,,,0.908390208453,0.754190903569,-1.29221171423
641,cambridge,cambridge_sub15905,1,0.633240365106,0,99.8239130014,229.189817688,,,1.19040415166,0.951889104291,-0.681567962303
642,cambridge,cambridge_sub16122,1,0.117453309872,0,99.9361442752,259.640856307,,,1.05428817826,0.297760158279,-0.229332487423
643,cambridge,cambridge_sub16390,1,0.168279885904,0,99.8064978038,223.077445853,,,1.04407221312,0.350391222901,-0.856451476196
644,cambridge,cambridge_sub16846,1,0.464243039797,0,99.9709746706,219.943562923,,,0.36312762802,0.746672180052,-0.83090626619
645,cambridge,cambridge_sub17584,1,0.558313782742,0,99.4485187407,253.977174009,,,1.00040880889,0.421155679535,-0.653738589745
646,cambridge,cambridge_sub17737,1,0.216097987034,0,99.7310319472,238.089664037,,,1.06843214152,1.04122923079,-1.29599144744
647,cambridge,cambridge_sub17772,1,0.220131324441,0,99.8606784187,217.20660107,,,0.161904135384,0.704213506071,-2.18823213104
648,cambridge,cambridge_sub18295,1,0.331253679225,0,99.895508814,235.645849954,,,0.48083051653,0.0832553991065,-1.73428626145
649,cambridge,cambridge_sub18449,1,0.526353958853,0,99.7910176281,220.101911769,,,0.877345066474,0.400368620398,-1.50856966033
650,cambridge,cambridge_sub19717,1,1.16268252331,1,99.5588149926,210.949103212,,,0.516691786981,0.837781417968,-1.79834063374
651,cambridge,cambridge_sub20389,1,0.292159562568,0,99.8084328257,219.40017138,,,1.08749114513,0.473344466302,-0.813886109488
652,cambridge,cambridge_sub20543,1,0.212709755301,0,99.5704251243,261.073087492,,,1.21579104586,0.70288667251,-0.292446430853
653,cambridge,cambridge_sub20563,1,0.426960384579,0,99.8935737921,231.542859676,,,1.03187845353,0.803283745359,-0.352140051545
654,cambridge,cambridge_sub21755,1,0.297532384792,0,99.8529383309,214.089708359,,,0.994290573593,0.823186248788,-0.47150894662
655,cambridge,cambridge_sub23780,1,0.196384953599,0,99.6284757832,220.337588275,,,0.756289948112,1.11774329953,-1.56802626797
656,cambridge,cambridge_sub23869,1,0.462216940408,0,99.6613711566,254.539269568,,,1.32815120368,0.768343794896,-0.278901641437
657,cambridge,cambridge_sub24670,1,0.512857192598,0,99.5491398827,254.859040274,,,0.990487369745,0.567549649197,-0.687232885619
658,cambridge,cambridge_sub24757,1,0.361624736433,0,99.7020066178,177.813491712,,,1.26081691305,0.300856103257,-0.189079735944
659,cambridge,cambridge_sub25044,1,0.138128382312,0,99.7890826061,237.423632657,,,1.42841837209,0.30572115965,-0.266391938657
660,cambridge,cambridge_sub25058,1,0.254578573332,0,99.8064978038,253.396226694,,,0.665522039828,0.498112026124,-1.46850722517
661,cambridge,cambridge_sub25099,1,0.194658675635,0,99.9013138799,199.504402683,,,1.05007542863,0.706867173195,-0.43338668308
662,cambridge,cambridge_sub26348,1,0.207497903604,0,99.0963447435,223.732766008,,,1.25087826534,0.936409379402,-0.494133561689
663,cambridge,cambridge_sub27065,1,0.544438242595,0,99.9438843631,204.911798599,,,0.343777615934,0.873163646286,-1.3657006567
664,cambridge,cambridge_sub27230,1,0.318060953278,0,99.6536310687,255.140265343,,,0.580934160656,1.33667083724,-1.96539364991
665,cambridge,cambridge_sub27613,1,0.218929212304,0,99.9071189458,195.901279437,,,0.704221503696,0.720577786668,-0.960441280674
666,cambridge,cambridge_sub27796,1,0.153810077693,0,99.7523171888,268.926099932,,,0.854123650969,1.3543619514,-0.754485283249
667,cambridge,cambridge_sub29044,1,0.462603599208,0,99.6768513323,206.457347162,,,1.57846316411,0.581702540523,-0.208831873168
668,cambridge,cambridge_sub29425,1,0.704491717481,0,99.9167940556,244.862320125,,,0.514635003685,0.564895982073,-1.55734425943
669,cambridge,cambridge_sub29800,1,0.548604821342,0,99.7697323865,253.355804745,,,1.07270952299,0.737826622973,-0.648925541432
670,cambridge,cambridge_sub31522,1,0.230646265957,0,99.7987577159,251.990470703,,,1.28151378182,0.610008323177,-0.61716629344
671,cambridge,cambridge_sub34586,1,0.515537971443,0,99.9013138799,214.264116656,,,0.181772633717,1.49500630896,-1.23723504578
672,cambridge,cambridge_sub34741,1,0.413524570008,0,99.6129956075,225.460154242,,,1.15353929941,0.965599717764,-0.274788746609
673,cambridge,cambridge_sub35430,1,0.282203897918,0,99.5201145533,209.927414827,,,0.598010672547,0.704213506071,-1.75309597535
674,cambridge,cambridge_sub35512,1,0.365856064594,0,99.8645484626,227.724773218,,,0.463711526945,0.362332724958,-1.78112094941
675,cambridge,cambridge_sub37374,1,0.811901379479,0,99.8006927379,222.544218893,,,1.00128127449,0.488381913337,-0.977563164253
676,cambridge,cambridge_sub39053,1,0.648495836533,0,99.5607500145,232.211077623,,,0.592091824541,1.3207488345,-0.758089145735
677,cambridge,cambridge_sub39065,1,0.0675254766736,0,99.5220495753,241.182962503,,,1.41349908033,0.611777434593,-0.30058171135
678,cambridge,cambridge_sub39142,1,0.474445792478,0,99.897443836,249.887509973,,,0.527711484087,1.36143839706,-1.41540986156
679,cambridge,cambridge_sub39737,1,0.235816560063,0,99.8858337042,266.437357799,,,0.653569411475,1.49058353042,-0.904399716659
680,cambridge,cambridge_sub40635,1,0.403767259693,0,99.8780936164,229.256478445,,,0.929087731396,1.04830567646,-1.56975033238
681,cambridge,cambridge_sub41567,1,0.548399142961,0,99.7794074963,281.448142895,,,1.14415111624,0.702002116802,-0.289326810785
682,cambridge,cambridge_sub41773,1,0.201954648374,0,99.5317246851,235.587004698,,,0.999207444352,0.680772779811,-0.827201832385
683,cambridge,cambridge_sub41814,1,0.13462518338,0,99.4175583893,261.638920899,,,1.10964417083,0.625488048066,-1.05356823272
684,cambridge,cambridge_sub42146,1,0.239898728634,0,99.7813425182,221.793369382,,,1.18453025422,0.00895271964057,-0.627752729695
685,cambridge,cambridge_sub42253,1,0.191805787191,0,99.9612995608,215.988668262,,,1.10098834906,0.684311002643,-0.653895016654
686,cambridge,cambridge_sub43304,1,0.289009619217,0,99.7697323865,235.229545253,,,1.02855807269,0.546320312206,-0.632328488131
687,cambridge,cambridge_sub43358,1,0.836176356997,0,99.4910892239,266.197367255,,,1.65358836697,1.01646167097,0.597824351158
688,cambridge,cambridge_sub45344,1,0.317912330683,0,99.5839702781,222.596652188,,,1.18691240823,0.353044890024,-0.832083989442
689,cambridge,cambridge_sub45354,1,0.454544277271,0,99.4698039823,192.312915522,,,0.868687757382,0.591874931165,-1.05265554204
690,cambridge,cambridge_sub45604,1,0.182946139615,0,99.4949592678,254.156354342,,,1.26253346822,0.617084768841,0.314476673834
691,cambridge,cambridge_sub47162,1,0.216387453426,0,99.8838986823,230.527479833,,,1.15860272932,0.484401412651,-0.685845578761
692,cambridge,cambridge_sub47231,1,0.267403552706,0,99.7039416397,208.776851934,,,1.16039661526,0.771439739874,-0.779270746281
693,cambridge,cambridge_sub47278,1,0.231057092512,0,99.8529383309,233.230801052,,,1.01931587412,0.685637836205,-0.873550768901
694,cambridge,cambridge_sub47498,1,0.341360703655,0,99.5839702781,256.848565435,,,0.924278700533,0.727654232331,-1.30350425298
695,cambridge,cambridge_sub49259,1,0.70219955141,0,99.1989009075,253.521378128,,,1.35152872235,1.30128860892,-0.631582592257
696,cambridge,cambridge_sub49998,1,0.268821520716,0,98.3958667931,245.982714298,,,1.51312587874,0.239379481556,-0.451174927318
697,cambridge,cambridge_sub50272,1,0.500963880934,0,99.7852125622,220.594938392,,,1.12133896056,0.617969324549,-0.582619803325
698,cambridge,cambridge_sub50454,1,0.507953787268,0,99.8277830453,201.348757498,,,1.20469173497,0.322969995955,-0.779986457426
699,cambridge,cambridge_sub50953,1,0.34891226691,0,99.5123744655,194.760807257,,,0.815557216175,-0.354599676318,-1.49045155598
700,cambridge,cambridge_sub51050,1,0.171633592283,0,99.8877687262,253.180982773,,,1.24580839654,0.112445737468,0.121342389035
701,cambridge,cambridge_sub51172,1,0.636681843624,0,99.8703535285,242.847014154,,,1.55984955326,0.538359310835,-0.680146484517
702,cambridge,cambridge_sub51512,1,0.475773811806,0,99.9322742313,208.319608191,,,0.367447902383,1.00053966823,-1.14152647875
703,cambridge,cambridge_sub51671,1,0.316831327365,0,99.7116817276,246.569364418,,,1.24062015014,0.160211745696,-0.605994501191
704,cambridge,cambridge_sub52036,1,0.150176729223,0,99.7252268813,238.865348817,,,1.3059467971,0.44857690648,-0.265072871468
705,cambridge,cambridge_sub52300,1,0.23095716053,0,99.7832775402,284.743698845,,,1.22511354074,0.552512202162,-0.439696227928
706,cambridge,cambridge_sub52442,1,0.180910171079,0,99.8084328257,240.611618355,,,1.23655526511,0.264589319232,-0.653206915046
707,cambridge,cambridge_sub53059,1,0.15511247532,0,99.7890826061,218.491061667,,,1.16250648848,0.235841258724,-0.499298826278
708,cambridge,cambridge_sub53107,1,0.592441904325,0,99.8084328257,240.410070029,,,1.24938681934,0.444596405795,-1.00042507297
709,cambridge,cambridge_sub53193,1,0.12781412285,0,99.7716674084,186.053585675,,,0.819602921536,0.615757935279,-1.04796952772
710,cambridge,cambridge_sub53296,1,0.168101903618,0,99.6033204977,152.06083976,,,0.668465269824,0.194267140451,-1.11604643262
711,cambridge,cambridge_sub53615,1,0.218252720487,0,99.8045627818,240.208240995,,,0.693400666113,1.19204597899,-0.898352067038
712,cambridge,cambridge_sub54846,1,0.274145527047,0,99.8568083748,201.829300003,,,0.603049848359,1.12791569017,-1.62934202634
713,cambridge,cambridge_sub55114,1,0.560647919821,0,99.9825848023,14.5819852665,,,-1.25238618232,0.629468548752,1.74962487771
714,cambridge,cambridge_sub55660,1,0.216679140667,0,99.7000715958,222.045578111,,,1.18966111287,0.49988113754,-0.461377291474
715,cambridge,cambridge_sub55874,1,0.206330535791,0,99.3091971594,227.845891322,,,0.870941217029,0.930217489447,-0.790204610032
716,cambridge,cambridge_sub57221,1,0.14593402619,0,99.9651696047,223.873312059,,,0.619313649108,0.772766573436,-1.50676622843
717,cambridge,cambridge_sub58360,1,0.243801907294,0,99.4639989164,259.193112313,,,1.17540723721,0.605585544638,-0.338367820981
718,cambridge,cambridge_sub58470,1,0.134252299794,0,99.8161729136,237.437889667,,,0.373348424649,1.61132538455,-1.10918180898
719,cambridge,cambridge_sub58682,1,0.50099620757,0,99.9438843631,205.447433738,,,0.946033731686,0.567991927051,-0.384733449657
720,cambridge,cambridge_sub58874,1,0.373853019247,0,99.7503821668,222.729899832,,,0.694129583977,0.744903068636,-1.76980108839
721,cambridge,cambridge_sub59434,1,0.224542557214,0,99.9129240117,210.913660137,,,0.515444494468,0.812129302439,-1.66046547349
722,cambridge,cambridge_sub59729,1,0.284972928539,0,99.9516244509,195.918195786,,,-0.0552504930436,1.18585408904,-2.3658926822
723,cambridge,cambridge_sub60578,1,0.19746992176,0,99.8181079355,238.634355701,,,0.863920534865,-0.0105075059338,-0.877664836328
724,cambridge,cambridge_sub60797,1,0.192771834042,0,99.7852125622,267.686995834,,,1.70471317353,0.703771228217,-0.00213070587598
725,cambridge,cambridge_sub61185,1,0.393004834576,0,99.847133265,194.126806134,,,1.23452188131,0.159327189988,-0.460207046346
726,cambridge,cambridge_sub61209,1,0.232842285679,0,99.9187290776,227.668631622,,,1.3266872741,0.791784521156,-0.356740199806
727,cambridge,cambridge_sub61436,1,0.116292949055,0,99.6071905416,207.801746299,,,1.21019912212,0.40390684323,-0.164756412147
728,cambridge,cambridge_sub61753,1,0.137314238155,0,99.8529383309,254.527258222,,,0.69083802132,0.928448378031,-1.13705039346
729,cambridge,cambridge_sub62383,1,0.353065220604,0,99.1563304244,219.050852466,,,1.03971447704,0.712616785297,-0.923251425946
730,cambridge,cambridge_sub62424,1,0.44652724441,0,99.8393931771,236.294048991,,,1.02891396026,0.904123096063,-0.288948497381
731,cambridge,cambridge_sub62732,1,0.293736548628,0,99.7639273206,234.192181544,,,1.51026655514,0.573299261298,0.140058036538
732,cambridge,cambridge_sub62908,1,0.424247251022,0,99.9264691654,211.207679579,,,1.01680276226,0.750210402884,-0.525798220298
733,cambridge,cambridge_sub63412,1,0.173618115414,0,99.8277830453,193.881038915,,,1.39288703013,0.136328741582,-0.446253628703
734,cambridge,cambridge_sub63661,1,0.632868461847,0,99.6845914201,266.516827704,,,1.05332824828,0.586567596917,-0.40537030047
735,cambridge,cambridge_sub64308,1,0.289620199572,0,98.8254416688,232.860591555,,,1.05188150314,1.09518712898,-0.269645951568
736,cambridge,cambridge_sub64985,1,0.382068907398,0,99.8626134407,219.245176255,,,0.536316978392,1.11243596528,-1.73122418912
737,cambridge,cambridge_sub65373,1,0.448754866269,0,99.8780936164,246.870549301,,,1.29698260519,0.417617456703,-0.206021709441
738,cambridge,cambridge_sub65682,1,0.475663242221,0,99.7600572767,203.854031853,,,0.756209792286,0.729865621601,-0.231135587563
739,cambridge,cambridge_sub66351,1,0.521577769848,0,99.845198243,209.253523624,,,0.995318511088,0.25662831786,-0.843689907028
740,cambridge,cambridge_sub67117,1,0.39920417082,0,99.7465121229,251.681056644,,,1.36426447928,-0.00298878241645,0.365212680171
741,cambridge,cambridge_sub68101,1,0.357994441298,0,99.4175583893,225.91846172,,,1.63494912787,0.364101836373,0.0126243990448
742,cambridge,cambridge_sub68425,1,0.176712761282,0,99.7581222547,255.615961942,,,1.34016480649,0.693598837576,-0.204751131715
743,cambridge,cambridge_sub69287,1,0.339214165388,0,99.6671762225,246.410114352,,,1.43223977338,0.468479409909,0.207638543871
744,cambridge,cambridge_sub69315,1,0.583264262577,0,99.8084328257,234.105014331,,,0.922058209144,0.571087872028,-0.303731518393
745,cambridge,cambridge_sub69397,1,0.315947922924,0,99.7561872327,236.946946193,,,1.05486380456,0.832916361575,-1.08983503647
746,cambridge,cambridge_sub71849,1,0.321012538696,0,99.3885330599,224.176048223,,,0.978542917513,1.00098194608,-1.22861534612
747,cambridge,cambridge_sub72068,1,0.151604749266,0,99.8819636603,246.543864315,,,0.76714924538,0.919160543098,-0.786376854023
748,cambridge,cambridge_sub73317,1,0.258531178004,0,99.3459625767,249.340218066,,,0.797720987483,0.825839915911,-1.37883140713
749,cambridge,cambridge_sub73399,1,0.384831352673,0,99.6865264421,289.494179003,,,0.839931590178,0.761267349233,-1.19239226106
750,cambridge,cambridge_sub73477,1,0.253069358082,0,99.7581222547,244.743299944,,,0.922850298805,0.64273688437,-1.84776399366
751,cambridge,cambridge_sub76631,1,0.378745574232,0,99.9071189458,220.895753923,,,0.182584386116,1.13631896939,-2.28154858354
752,cambridge,cambridge_sub76745,1,0.42541744205,0,99.947754407,194.950949975,,,0.681100253737,0.583471651939,-1.16605210207
753,cambridge,cambridge_sub77337,1,0.13310724999,0,99.8587433967,211.301805396,,,0.706665006059,1.19381509041,-1.61796615349
754,cambridge,cambridge_sub77435,1,0.55588470927,0,99.1872907758,244.649838962,,,1.23087497587,0.667946722046,-0.850893740784
755,cambridge,cambridge_sub77598,1,0.226378377943,0,99.6207356954,212.636793428,,,0.457723808569,1.75462340924,-1.57795444551
756,cambridge,cambridge_sub77989,1,0.259198225303,0,99.7194218154,225.879650149,,,0.95955730645,0.486170524067,-0.819608158232
757,cambridge,cambridge_sub78547,1,0.373668369012,0,99.6962015519,203.284342405,,,1.06093850054,-0.0122766173497,-1.25060833275
758,cambridge,cambridge_sub78552,1,0.396119022517,0,99.9129240117,233.110850102,,,1.01456424449,0.982848554069,-0.93111313275
759,cambridge,cambridge_sub78614,1,0.371996827943,0,99.537529751,274.523623792,,,0.91889119167,1.04432517577,-1.29962287838
760,cambridge,cambridge_sub80557,1,0.341121473965,0,99.8877687262,193.67658009,,,0.414746857718,0.585683041209,-2.18873023128
761,cambridge,cambridge_sub81289,1,0.24272340225,0,99.9148590337,222.274443755,,,0.872579008823,0.769670628458,-0.984689640147
762,cambridge,cambridge_sub81524,1,0.290046289409,0,99.692331508,211.513237597,,,0.957810907894,0.713501341005,-1.32865565895
763,cambridge,cambridge_sub81562,1,0.158594136083,0,99.9729096925,213.59266318,,,0.559502937741,0.615315657425,-1.581447238
764,cambridge,cambridge_sub82113,1,0.372092152564,0,99.6458909809,225.823213072,,,0.899909216326,0.893950705422,-1.3216281286
765,cambridge,cambridge_sub82213,1,0.531305721784,0,99.688461464,218.515601454,,,0.883851849538,1.01513483741,-1.55526272297
766,cambridge,cambridge_sub82435,1,0.071583517656,0,99.7523171888,229.591599444,,,0.821805162384,0.919602820952,-1.32589176883
767,cambridge,cambridge_sub83409,1,0.0458704698036,0,99.9380792972,258.938391987,,,1.48965231608,0.0881204555001,-0.1889598863
768,cambridge,cambridge_sub83683,1,0.46674474823,0,99.7213568374,256.297919806,,,1.18684573076,0.859895310667,-0.812154521146
769,cambridge,cambridge_sub84064,1,0.168217121602,0,99.6594361346,201.850766776,,,1.12231749774,-0.0786182954442,-0.188265747479
770,cambridge,cambridge_sub84256,1,0.210177686732,0,99.6497610248,244.494016488,,,1.29953890566,0.246898205073,-0.283568026227
771,cambridge,cambridge_sub84504,1,0.123539548324,0,99.3691828402,232.039461632,,,1.12233591161,0.928006100177,-1.13817785893
772,cambridge,cambridge_sub84845,1,0.264280248978,0,99.9458193851,182.130632627,,,0.752769702414,0.760382793525,-1.1875311894
773,cambridge,cambridge_sub86115,1,0.280182529791,0,99.8568083748,238.841769347,,,0.391527524771,1.10978229816,-1.86959030936
774,cambridge,cambridge_sub86637,1,0.162228018542,0,99.899378858,209.575362704,,,1.36449195371,-0.10603952239,-0.333882737622
775,cambridge,cambridge_sub87846,1,0.386173082956,0,99.5452698388,210.174689005,,,1.12988825295,0.486170524067,-0.346808212456
776,cambridge,cambridge_sub88445,1,0.608358192186,0,99.8026277598,225.133085128,,,1.03548234213,0.346410722215,-0.582778263694
777,cambridge,cambridge_sub88464,1,0.287740230069,0,99.3072621374,219.850234908,,,1.31157833145,0.324739107371,-0.25023035166
778,cambridge,cambridge_sub88853,1,0.231983986516,0,97.523171888,244.663209526,,,0.184428467847,0.238494925848,-2.2166281108
779,cambridge,cambridge_sub89107,1,0.17156552684,0,99.1602004683,214.367949059,,,1.00749883191,0.408771899624,-0.484606303768
780,cambridge,cambridge_sub89435,1,0.287455387843,0,99.8393931771,221.126924327,,,0.636846813467,0.614431101717,-0.958289585928
781,cambridge,cambridge_sub89894,1,0.190345632994,0,99.2434064127,239.798407352,,,0.510734600453,1.45829724708,-2.46983024108
782,cambridge,cambridge_sub90059,1,0.329177642011,0,99.7271619033,219.904692255,,,0.495972150338,1.10580179747,-1.55933587152
783,cambridge,cambridge_sub90674,1,0.721987125924,0,99.9148590337,244.464512602,,,1.11560712615,0.880682369803,-0.877191987534
784,cambridge,cambridge_sub90681,1,0.138408164499,0,99.8045627818,230.38977041,,,0.667869392262,0.624603492358,-1.60307881711
785,cambridge,cambridge_sub90699,1,0.195432673829,0,99.6981365739,258.15944213,,,1.24311780437,-0.0958671317488,-0.926629180288
786,cambridge,cambridge_sub92288,1,0.441300407886,0,99.9400143192,200.097981857,,,0.436991543602,0.417617456703,-2.13507118229
787,cambridge,cambridge_sub92393,1,0.283544088283,0,99.6749163103,290.272079898,,,0.3710702208,1.68341667475,-1.62570619836
788,cambridge,cambridge_sub92440,1,0.138436447513,0,99.740707057,218.389962474,,,0.709473225351,1.01469255955,-1.59481215124
789,cambridge,cambridge_sub93269,1,0.348317570616,0,99.7658623425,209.451171586,,,0.611999588796,0.507842138912,-1.44612552629
790,cambridge,cambridge_sub93488,1,0.254125953023,0,99.7194218154,205.521570192,,,0.686164522225,0.795322743988,-1.36870720795
791,cambridge,cambridge_sub93609,1,0.416651893071,0,99.8258480234,235.78342641,,,1.40617031883,0.52111047453,-0.455351340815
792,cambridge,cambridge_sub94304,1,0.273262383068,0,99.7252268813,219.61178087,,,0.658862816889,0.958080994247,-1.53264801962
793,cambridge,cambridge_sub95187,1,0.136262173768,0,99.8780936164,216.338164465,,,1.46586624346,0.447250072919,0.294554069037
794,cambridge,cambridge_sub95644,1,0.173202338321,0,99.227926237,241.925730579,,,0.885576243759,0.410098733186,-1.32442975852
795,cambridge,cambridge_sub95959,1,0.173684915868,0,99.79295265,275.829610259,,,1.38119603918,0.229207090914,0.181901983475
796,cambridge,cambridge_sub98528,1,0.126029083945,0,99.0170088431,251.78598233,,,1.15941029092,0.764805572064,-0.827253102305
797,cambridge,cambridge_sub98624,1,0.418384093866,0,99.8780936164,172.377478356,,,0.922235268058,0.666619888485,-1.06735916864
798,cambridge,cambridge_sub99085,1,0.329028281459,0,99.7097467056,245.886254174,,,1.06237786584,0.502977082518,-1.14565138432
799,cambridge,cambridge_sub99330,1,0.416803071006,0,99.5433348169,236.591067577,,,0.761255979237,0.903680818209,-1.56177232529
800,cambridge,cambridge_sub99462,1,0.239342119152,0,99.8626134407,276.029828916,,,0.99051976686,1.00496244677,-0.622141110735
801,cleveland,cleveland_sub02480,1,0.717516271592,0,99.4040132356,136.634429572,,,-0.942698249624,-0.686750344644,-1.8940308071
802,cleveland,cleveland_sub07835,1,0.317157689486,0,98.2294549043,165.086856957,,,-0.577328408705,0.533051976587,-0.612814109139
803,cleveland,cleveland_sub12330,1,0.498007158583,0,99.5646200584,163.564636705,,,-0.14536024919,0.105369291805,-0.123401150235
804,cleveland,cleveland_sub13495,1,0.315634107789,0,99.4601288725,197.461528233,,,0.158127794183,-0.306391390236,-0.61208890637
805,cleveland,cleveland_sub17946,1,0.456122198539,0,99.3150022253,232.472150814,,,0.0664057106865,0.826282193765,0.54040818401
806,cleveland,cleveland_sub18011,1,0.58520482739,0,99.688461464,192.865851136,,,-0.826745900687,0.100504235411,-1.12552936472
807,cleveland,cleveland_sub18566,1,0.401485367106,0,99.6536310687,202.466211624,,,0.287546901371,-0.331601227911,0.47325788961
808,cleveland,cleveland_sub19005,1,0.376989243878,0,99.4388436309,219.323508554,,,-2.90953179127,-0.530626262195,-1.35940287759
809,cleveland,cleveland_sub20003,1,0.398646209063,0,99.3478975986,215.367047839,,,-2.15755929985,-1.07285891115,-0.626400050326
810,cleveland,cleveland_sub22736,1,0.22085914063,0,99.3517676426,231.491874243,,,-0.0534160931736,0.625488048066,-0.685172742439
811,cleveland,cleveland_sub22935,1,1.54035567646,2,99.2724317421,153.268061342,,,0.127398278649,-0.256856270592,-0.722824226612
812,cleveland,cleveland_sub26557,1,0.998175660893,0,99.9032489019,191.463463641,,,-0.363000216648,-0.259067659861,-0.72296157887
813,cleveland,cleveland_sub28596,1,0.29022449931,0,99.9032489019,240.860857489,,,-0.554249952812,0.13721329729,2.61582779596
814,cleveland,cleveland_sub34189,1,0.463000269978,0,99.5259196192,180.856528677,,,-0.563941446348,0.248225038635,-0.349907301839
815,cleveland,cleveland_sub46075,1,0.542753737896,0,99.7852125622,227.378054546,,,-0.73808828405,0.739153456535,-1.30987489034
816,cleveland,cleveland_sub46739,1,0.315378280799,0,99.5955804098,181.596194191,,,-1.07380326413,1.53083081513,-0.91165465698
817,cleveland,cleveland_sub47482,1,0.233140322553,0,99.5181795313,231.860827941,,,-0.123941695136,0.738711178681,-1.01922746956
818,cleveland,cleveland_sub50092,1,0.393367055052,0,98.351361288,163.963168159,,,-1.57905196537,-1.52663598932,-2.26145547775
819,cleveland,cleveland_sub58811,1,0.180697537338,0,99.692331508,191.792098809,,,-0.448766614113,0.506073027496,-1.35660345267
820,cleveland,cleveland_sub61868,1,1.38036471992,2,99.895508814,157.812176816,,,-1.43815199446,-0.436421079301,-1.61904242711
821,cleveland,cleveland_sub64706,1,0.359028703588,0,98.4132819908,170.174615135,,,-0.851241583367,0.292895101885,-0.313227957667
822,cleveland,cleveland_sub65858,1,0.439605880306,0,99.5007643337,220.913541944,,,-0.180726780251,-0.481975698259,0.338561869012
823,cleveland,cleveland_sub67936,1,0.80003200561,0,99.9651696047,191.988845552,,,-1.16921466545,1.68872400899,-1.45249090526
824,cleveland,cleveland_sub75398,1,0.245219595465,0,99.3324174229,172.520210974,,,0.0985689736141,-0.746457854929,-0.0404620535763
825,cleveland,cleveland_sub76139,1,0.256326217933,0,99.2956520057,148.607053157,,,0.0415906619829,-0.926464941493,-0.624261534095
826,cleveland,cleveland_sub80263,1,0.198147470335,0,98.9338028987,181.43257099,,,-0.233472396187,-0.332928061473,-0.674947094528
827,cleveland,cleveland_sub82518,1,0.403628542103,0,99.5665550804,206.25869456,,,-1.03495292559,1.55294470783,-1.15328767573
828,cleveland,cleveland_sub85091,1,1.09076514887,1,99.4775440701,231.165647253,,,-0.109250221419,-0.557162933433,-0.741179101249
829,cleveland,cleveland_sub92232,1,0.376052722367,0,99.3556376865,195.695357977,,,0.25578051235,-0.10161674385,-0.00574019518029
830,cleveland,cleveland_sub97844,1,0.344076299678,0,99.3362874669,217.983778034,,,0.635561790174,0.040796725126,0.861237042297
831,cleveland,cleveland_sub99664,1,0.63331402953,0,99.5143094874,183.20915699,,,0.0145935902413,-1.08656952463,-1.18523602268
832,icbm,icbm_sub00448,1,0.436299129039,0,99.0905396776,16.1776451567,,,-1.32237922786,0.667504444192,0.529744779144
