,orig_id,site,id,func_run,mean_FD
904,sub19395,icbm,icbm_sub19395,2,0.326983272656
905,sub19395,icbm,icbm_sub19395,3,0.233295525
906,sub20718,icbm,icbm_sub20718,1,0.147556882812
907,sub20718,icbm,icbm_sub20718,2,0.126927225781
908,sub20718,icbm,icbm_sub20718,3,0.132778314062
909,sub22674,icbm,icbm_sub22674,1,0.35518385
910,sub22674,icbm,icbm_sub22674,2,0.168265639844
911,sub22674,icbm,icbm_sub22674,3,0.309693422656
912,sub26183,icbm,icbm_sub26183,1,0.0896091640625
913,sub26183,icbm,icbm_sub26183,2,0.0772917078125
914,sub26183,icbm,icbm_sub26183,3,0.0724889609375
915,sub26796,icbm,icbm_sub26796,1,0.143596974219
916,sub26796,icbm,icbm_sub26796,2,0.118370996875
917,sub26796,icbm,icbm_sub26796,3,0.118370996875
918,sub28422,icbm,icbm_sub28422,1,0.149578033594
919,sub28422,icbm,icbm_sub28422,2,0.131283916406
920,sub28422,icbm,icbm_sub28422,3,0.105440152344
921,sub28795,icbm,icbm_sub28795,1,0.126308057812
922,sub28795,icbm,icbm_sub28795,2,0.123396885156
923,sub28795,icbm,icbm_sub28795,3,0.101890916406
924,sub28808,icbm,icbm_sub28808,1,0.156978214063
925,sub28808,icbm,icbm_sub28808,2,0.119632390625
926,sub28808,icbm,icbm_sub28808,3,0.138301515625
927,sub29353,icbm,icbm_sub29353,1,0.22469251875
928,sub29353,icbm,icbm_sub29353,2,0.193501495313
929,sub29353,icbm,icbm_sub29353,3,0.200733526562
930,sub30003,icbm,icbm_sub30003,1,0.189657654688
931,sub30003,icbm,icbm_sub30003,2,0.187622417187
932,sub30003,icbm,icbm_sub30003,3,0.190064633594
933,sub30623,icbm,icbm_sub30623,1,0.11762188125
934,sub30623,icbm,icbm_sub30623,2,0.117572675781
935,sub30623,icbm,icbm_sub30623,3,0.110245346094
936,sub32549,icbm,icbm_sub32549,1,0.152694375
937,sub32549,icbm,icbm_sub32549,2,0.151677196875
938,sub32549,icbm,icbm_sub32549,3,0.203573655469
939,sub33677,icbm,icbm_sub33677,1,0.118980450781
940,sub33677,icbm,icbm_sub33677,2,0.109972719531
941,sub33677,icbm,icbm_sub33677,3,0.156888114844
942,sub34252,icbm,icbm_sub34252,1,0.282255735938
943,sub34252,icbm,icbm_sub34252,2,0.259240364063
944,sub34252,icbm,icbm_sub34252,3,0.331437395313
945,sub35262,icbm,icbm_sub35262,1,0.113819875781
946,sub35262,icbm,icbm_sub35262,2,0.146140024219
947,sub35262,icbm,icbm_sub35262,3,0.167493608594
948,sub35370,icbm,icbm_sub35370,1,0.165239499219
949,sub35370,icbm,icbm_sub35370,2,0.189667977344
950,sub35370,icbm,icbm_sub35370,3,0.1412793
951,sub37140,icbm,icbm_sub37140,1,0.203695751563
952,sub37140,icbm,icbm_sub37140,2,0.207567886719
953,sub37140,icbm,icbm_sub37140,3,0.201660019531
954,sub40217,icbm,icbm_sub40217,1,0.170911348438
955,sub40217,icbm,icbm_sub40217,2,0.155949978125
956,sub40217,icbm,icbm_sub40217,3,0.179553015625
957,sub40482,icbm,icbm_sub40482,1,0.125586795312
958,sub40482,icbm,icbm_sub40482,2,0.170091766406
959,sub40482,icbm,icbm_sub40482,3,0.141093267188
960,sub41546,icbm,icbm_sub41546,1,0.111579578906
961,sub41546,icbm,icbm_sub41546,2,0.0746181101562
962,sub41546,icbm,icbm_sub41546,3,0.0866848984375
963,sub41764,icbm,icbm_sub41764,1,0.148718146875
964,sub41764,icbm,icbm_sub41764,2,0.166128839062
965,sub41764,icbm,icbm_sub41764,3,0.158074298438
966,sub44077,icbm,icbm_sub44077,1,0.163244119531
967,sub44077,icbm,icbm_sub44077,2,0.132297328125
968,sub44077,icbm,icbm_sub44077,3,0.0932937945313
969,sub44395,icbm,icbm_sub44395,1,0.138446264844
970,sub44395,icbm,icbm_sub44395,2,0.19836796875
971,sub44395,icbm,icbm_sub44395,3,0.1180012625
972,sub47658,icbm,icbm_sub47658,1,0.203126634375
973,sub47658,icbm,icbm_sub47658,2,0.22231856875
974,sub47658,icbm,icbm_sub47658,3,0.203038007813
975,sub47753,icbm,icbm_sub47753,1,0.0878916828125
976,sub47753,icbm,icbm_sub47753,2,0.0914212929687
977,sub47753,icbm,icbm_sub47753,3,0.107348238281
978,sub48210,icbm,icbm_sub48210,1,0.192981961719
979,sub48210,icbm,icbm_sub48210,2,0.182717682031
980,sub48210,icbm,icbm_sub48210,3,0.187957760156
981,sub48830,icbm,icbm_sub48830,1,0.238667826563
982,sub48830,icbm,icbm_sub48830,2,0.166479339844
983,sub48830,icbm,icbm_sub48830,3,0.237231004687
984,sub49215,icbm,icbm_sub49215,1,0.108467115625
985,sub49215,icbm,icbm_sub49215,2,0.107408920313
986,sub49215,icbm,icbm_sub49215,3,0.126657176562
987,sub51677,icbm,icbm_sub51677,1,0.106752715625
988,sub51677,icbm,icbm_sub51677,2,0.138353835156
989,sub51677,icbm,icbm_sub51677,3,0.115819821094
990,sub53282,icbm,icbm_sub53282,1,0.152311045312
991,sub53282,icbm,icbm_sub53282,2,0.107582972656
992,sub53282,icbm,icbm_sub53282,3,0.110182367187
993,sub53801,icbm,icbm_sub53801,1,0.169800832031
994,sub53801,icbm,icbm_sub53801,2,0.189540361719
995,sub53801,icbm,icbm_sub53801,3,0.162919825
996,sub54887,icbm,icbm_sub54887,1,0.0906729382813
997,sub54887,icbm,icbm_sub54887,2,0.0788026820313
998,sub54887,icbm,icbm_sub54887,3,0.107122511719
999,sub55114,icbm,icbm_sub55114,1,0.269223296875
1000,sub55114,icbm,icbm_sub55114,2,0.256235526562
1001,sub55114,icbm,icbm_sub55114,3,0.26435685625
1002,sub55656,icbm,icbm_sub55656,1,0.0908194445312
1003,sub55656,icbm,icbm_sub55656,2,0.109134241406
1004,sub55656,icbm,icbm_sub55656,3,0.108706980469
1005,sub57738,icbm,icbm_sub57738,1,0.221929342969
1006,sub57738,icbm,icbm_sub57738,2,0.187702536719
1007,sub57738,icbm,icbm_sub57738,3,0.214451225781
1008,sub59589,icbm,icbm_sub59589,1,0.0820326085937
1009,sub59589,icbm,icbm_sub59589,2,0.0693977929687
1010,sub59589,icbm,icbm_sub59589,3,0.0754994234375
1011,sub59739,icbm,icbm_sub59739,1,0.0791671570313
1012,sub59739,icbm,icbm_sub59739,2,0.0963960125
1013,sub59739,icbm,icbm_sub59739,3,0.0905985328125
1014,sub59914,icbm,icbm_sub59914,1,0.331081803125
1015,sub59914,icbm,icbm_sub59914,2,0.397185244531
1016,sub59914,icbm,icbm_sub59914,3,0.280276451562
1017,sub62937,icbm,icbm_sub62937,1,0.138655042969
1018,sub62937,icbm,icbm_sub62937,2,0.137755157031
1019,sub62937,icbm,icbm_sub62937,3,0.129706984375
1020,sub63280,icbm,icbm_sub63280,1,0.0723860875
1021,sub63280,icbm,icbm_sub63280,2,0.0711453484375
1022,sub63280,icbm,icbm_sub63280,3,0.0700609367187
1023,sub65921,icbm,icbm_sub65921,1,0.113051372656
1024,sub65921,icbm,icbm_sub65921,2,0.28254178125
1025,sub65921,icbm,icbm_sub65921,3,0.15123721875
1026,sub66085,icbm,icbm_sub66085,1,0.139708197656
1027,sub66085,icbm,icbm_sub66085,2,0.160978771875
1028,sub66085,icbm,icbm_sub66085,3,0.1565630375
1029,sub66794,icbm,icbm_sub66794,1,0.0891567375
1030,sub66794,icbm,icbm_sub66794,2,0.09025296875
1031,sub66794,icbm,icbm_sub66794,3,0.0844296265625
1032,sub68850,icbm,icbm_sub68850,1,0.676651867188
1033,sub68850,icbm,icbm_sub68850,2,0.626668477344
1034,sub68850,icbm,icbm_sub68850,3,0.44127033125
1035,sub70595,icbm,icbm_sub70595,1,0.09660955625
1036,sub70595,icbm,icbm_sub70595,2,0.103018861719
1037,sub70595,icbm,icbm_sub70595,3,0.1055317
1038,sub71932,icbm,icbm_sub71932,1,0.106186609375
1039,sub71932,icbm,icbm_sub71932,2,0.0811933390625
1040,sub71932,icbm,icbm_sub71932,3,0.117747764063
1041,sub72135,icbm,icbm_sub72135,1,0.217688651563
1042,sub72135,icbm,icbm_sub72135,2,0.0846869601563
1043,sub72135,icbm,icbm_sub72135,3,0.195398054687
1044,sub73490,icbm,icbm_sub73490,1,0.104891110937
1045,sub73490,icbm,icbm_sub73490,2,0.0915993742187
1046,sub73490,icbm,icbm_sub73490,3,0.0998183039063
1047,sub76325,icbm,icbm_sub76325,1,0.170391907813
1048,sub76325,icbm,icbm_sub76325,2,0.171872826562
1049,sub76325,icbm,icbm_sub76325,3,0.118183916406
1050,sub76678,icbm,icbm_sub76678,1,0.120296490625
1051,sub76678,icbm,icbm_sub76678,2,0.0975430171875
1052,sub76678,icbm,icbm_sub76678,3,0.198555778125
1053,sub77431,icbm,icbm_sub77431,1,0.14637436875
1054,sub77431,icbm,icbm_sub77431,2,0.107151428906
1055,sub77431,icbm,icbm_sub77431,3,0.126517813281
1056,sub78297,icbm,icbm_sub78297,1,0.163040140625
1057,sub78297,icbm,icbm_sub78297,2,0.178255163281
1058,sub78297,icbm,icbm_sub78297,3,0.159591241406
1059,sub82221,icbm,icbm_sub82221,1,0.190793724219
1060,sub82221,icbm,icbm_sub82221,2,0.183000378906
1061,sub82221,icbm,icbm_sub82221,3,0.21261229375
1062,sub82228,icbm,icbm_sub82228,1,0.195653759375
1063,sub82228,icbm,icbm_sub82228,2,0.170407152344
1064,sub82228,icbm,icbm_sub82228,3,0.150796173437
1065,sub82754,icbm,icbm_sub82754,1,0.0971974578125
1066,sub82754,icbm,icbm_sub82754,2,0.091048159375
1067,sub82754,icbm,icbm_sub82754,3,0.106397053125
1068,sub85442,icbm,icbm_sub85442,1,0.111817535156
1069,sub85442,icbm,icbm_sub85442,2,0.109448784375
1070,sub85442,icbm,icbm_sub85442,3,0.114882303906
1071,sub86203,icbm,icbm_sub86203,1,0.321736124219
1072,sub86203,icbm,icbm_sub86203,2,0.311242409375
1073,sub86203,icbm,icbm_sub86203,3,0.26144825625
1074,sub86516,icbm,icbm_sub86516,1,0.182043691406
1075,sub86516,icbm,icbm_sub86516,2,0.170200133594
1076,sub86516,icbm,icbm_sub86516,3,0.159709935156
1077,sub86665,icbm,icbm_sub86665,1,0.0882814929687
1078,sub86665,icbm,icbm_sub86665,2,0.151017080469
1079,sub86665,icbm,icbm_sub86665,3,0.103151579688
1080,sub87217,icbm,icbm_sub87217,1,0.238724801563
1081,sub87217,icbm,icbm_sub87217,2,0.23222938125
1082,sub87217,icbm,icbm_sub87217,3,0.192435461719
1083,sub89049,icbm,icbm_sub89049,1,0.139874622656
1084,sub89049,icbm,icbm_sub89049,2,0.147529954687
1085,sub89049,icbm,icbm_sub89049,3,0.204549144531
1086,sub92028,icbm,icbm_sub92028,1,0.242901529687
1087,sub92028,icbm,icbm_sub92028,2,0.232507329687
1088,sub92028,icbm,icbm_sub92028,3,0.244692140625
1089,sub93262,icbm,icbm_sub93262,1,0.250190242187
1090,sub93262,icbm,icbm_sub93262,2,0.28369090625
1091,sub93262,icbm,icbm_sub93262,3,0.2234524625
1092,sub93975,icbm,icbm_sub93975,1,0.165851825781
1093,sub93975,icbm,icbm_sub93975,2,0.168514210156
1094,sub93975,icbm,icbm_sub93975,3,0.160068467969
1095,sub94103,icbm,icbm_sub94103,1,0.61740685625
1096,sub94103,icbm,icbm_sub94103,2,0.258210635937
1097,sub94103,icbm,icbm_sub94103,3,0.558161926563
1098,sub94169,icbm,icbm_sub94169,1,0.130430058594
1099,sub94169,icbm,icbm_sub94169,2,0.143595275781
1100,sub94169,icbm,icbm_sub94169,3,0.09502005625
1101,sub94945,icbm,icbm_sub94945,1,0.0917990679687
1102,sub94945,icbm,icbm_sub94945,2,0.0888744109375
1103,sub94945,icbm,icbm_sub94945,3,0.0994230710937
1104,sub95400,icbm,icbm_sub95400,1,0.185213199219
1105,sub95400,icbm,icbm_sub95400,2,0.150830729688
1106,sub95400,icbm,icbm_sub95400,3,0.188894761719
1107,sub95971,icbm,icbm_sub95971,1,0.160665829688
1108,sub95971,icbm,icbm_sub95971,2,0.1346872625
1109,sub95971,icbm,icbm_sub95971,3,0.165695173437
1110,sub97008,icbm,icbm_sub97008,1,0.0800825140625
1111,sub97008,icbm,icbm_sub97008,2,0.0815988898438
1112,sub97008,icbm,icbm_sub97008,3,0.0807153734375
1113,sub98317,icbm,icbm_sub98317,1,0.119414128125
1114,sub98317,icbm,icbm_sub98317,2,0.110963616406
1115,sub98317,icbm,icbm_sub98317,3,0.0819753942857
1116,sub98802,icbm,icbm_sub98802,1,0.171005511719
1117,sub98802,icbm,icbm_sub98802,2,0.190169071094
1118,sub98802,icbm,icbm_sub98802,3,0.195747917188
1119,sub01553,leiden_a,leiden_a_sub01553,1,0.24462792
1120,sub08518,leiden_a,leiden_a_sub08518,1,0.106019397674
1121,sub09796,leiden_a,leiden_a_sub09796,1,0.119881806977
1122,sub10481,leiden_a,leiden_a_sub10481,1,0.165427010233
1123,sub12255,leiden_a,leiden_a_sub12255,1,0.204296098605
1124,sub19281,leiden_a,leiden_a_sub19281,1,0.104799046977
1125,sub28473,leiden_a,leiden_a_sub28473,1,0.135407435814
1126,sub38454,leiden_a,leiden_a_sub38454,1,0.105596352558
1127,sub52853,leiden_a,leiden_a_sub52853,1,0.084562444186
1128,sub56299,leiden_a,leiden_a_sub56299,1,0.151678899535
1129,sub58194,leiden_a,leiden_a_sub58194,1,0.129758352558
1130,sub99856,leiden_a,leiden_a_sub99856,1,0.117794657209
1131,sub01787,leiden_b,leiden_b_sub01787,1,0.176854176279
1132,sub04484,leiden_b,leiden_b_sub04484,1,0.123528311628
1133,sub13537,leiden_b,leiden_b_sub13537,1,0.232336375814
1134,sub18456,leiden_b,leiden_b_sub18456,1,0.132167636279
1135,sub30943,leiden_b,leiden_b_sub30943,1,0.129602331163
1136,sub36743,leiden_b,leiden_b_sub36743,1,0.162189518605
1137,sub39335,leiden_b,leiden_b_sub39335,1,0.162792553953
1138,sub40907,leiden_b,leiden_b_sub40907,1,0.132865187907
1139,sub52922,leiden_b,leiden_b_sub52922,1,0.114580465581
1140,sub57187,leiden_b,leiden_b_sub57187,1,0.126592569767
1141,sub64642,leiden_b,leiden_b_sub64642,1,0.173775684651
1142,sub66131,leiden_b,leiden_b_sub66131,1,0.140884212093
1143,sub72247,leiden_b,leiden_b_sub72247,1,0.105741996279
1144,sub86034,leiden_b,leiden_b_sub86034,1,0.100785974419
1145,sub87320,leiden_b,leiden_b_sub87320,1,0.120218162326
1146,sub92061,leiden_b,leiden_b_sub92061,1,0.129590050698
1147,sub93194,leiden_b,leiden_b_sub93194,1,0.162786990233
1148,sub97690,leiden_b,leiden_b_sub97690,1,0.218859698605
1149,sub09035,munchen,munchen_sub09035,1,0.0704302319444
1150,sub26223,munchen,munchen_sub26223,1,0.224803852778
1151,sub26670,munchen,munchen_sub26670,1,0.182094998611
1152,sub28697,munchen,munchen_sub28697,1,0.491238963889
1153,sub28902,munchen,munchen_sub28902,1,0.1635964375
1154,sub31272,munchen,munchen_sub31272,1,0.0550684763889
1155,sub36052,munchen,munchen_sub36052,1,0.0953749958333
1156,sub50162,munchen,munchen_sub50162,1,0.0805667013889
1157,sub64202,munchen,munchen_sub64202,1,0.228094286111
1158,sub66933,munchen,munchen_sub66933,1,0.125338222222
1159,sub70942,munchen,munchen_sub70942,1,0.227246408824
1160,sub72095,munchen,munchen_sub72095,1,0.104740381944
1161,sub74607,munchen,munchen_sub74607,1,0.157807155556
1162,sub81737,munchen,munchen_sub81737,1,0.441320698611
1163,sub96591,munchen,munchen_sub96591,1,0.0522168402778
1164,sub96752,munchen,munchen_sub96752,1,0.0598512069444
1165,sub01912,new_york_a,new_york_a_sub01912,1,0.0927425232813
1166,sub02503,new_york_a,new_york_a_sub02503,1,0.233810705729
1167,sub04856,new_york_a,new_york_a_sub04856,1,0.160646725
1168,sub05208,new_york_a,new_york_a_sub05208,1,0.106653622917
1169,sub07578,new_york_a,new_york_a_sub07578,1,0.0629343615625
1170,sub09539,new_york_a,new_york_a_sub09539,1,0.0545172421875
1171,sub10011,new_york_a,new_york_a_sub10011,1,0.0440639770833
1172,sub10582,new_york_a,new_york_a_sub10582,1,0.145386890104
1173,sub13384,new_york_a,new_york_a_sub13384,1,0.268026021354
1174,sub15213,new_york_a,new_york_a_sub15213,1,0.173393645833
1175,sub16607,new_york_a,new_york_a_sub16607,1,0.0644190177083
1176,sub17078,new_york_a,new_york_a_sub17078,1,0.231688547917
1177,sub18638,new_york_a,new_york_a_sub18638,1,0.0499829494792
1178,sub19579,new_york_a,new_york_a_sub19579,1,0.0991074041667
1179,sub20732,new_york_a,new_york_a_sub20732,1,0.110467675
1180,sub21212,new_york_a,new_york_a_sub21212,1,0.113903066146
1181,sub26267,new_york_a,new_york_a_sub26267,1,0.0939992713542
1182,sub27123,new_york_a,new_york_a_sub27123,1,0.15356628125
1183,sub28795,new_york_a,new_york_a_sub28795,1,0.257720269271
1184,sub28808,new_york_a,new_york_a_sub28808,1,0.049404991875
1185,sub29216,new_york_a,new_york_a_sub29216,1,0.143479759896
1186,sub29353,new_york_a,new_york_a_sub29353,1,0.156745836458
1187,sub29935,new_york_a,new_york_a_sub29935,1,0.130913210417
1188,sub30247,new_york_a,new_york_a_sub30247,1,0.0608827659896
1189,sub30623,new_york_a,new_york_a_sub30623,1,0.132763213542
1190,sub30860,new_york_a,new_york_a_sub30860,1,0.219780739062
1191,sub31671,new_york_a,new_york_a_sub31671,1,0.494372605208
1192,sub33062,new_york_a,new_york_a_sub33062,1,0.0551870380208
1193,sub33581,new_york_a,new_york_a_sub33581,1,0.151574926563
1194,sub35262,new_york_a,new_york_a_sub35262,1,0.0636006041667
1195,sub37864,new_york_a,new_york_a_sub37864,1,0.0548892875
1196,sub38088,new_york_a,new_york_a_sub38088,1,0.655743066146
1197,sub41546,new_york_a,new_york_a_sub41546,1,0.0872942598958
1198,sub44395,new_york_a,new_york_a_sub44395,1,0.0688513364583
1199,sub44515,new_york_a,new_york_a_sub44515,1,0.142927017708
1200,sub44979,new_york_a,new_york_a_sub44979,1,0.0943175557292
1201,sub45217,new_york_a,new_york_a_sub45217,1,0.0540909120313
1202,sub46856,new_york_a,new_york_a_sub46856,1,0.183517283333
1203,sub47087,new_york_a,new_york_a_sub47087,1,0.0830394125
1204,sub47633,new_york_a,new_york_a_sub47633,1,0.142321241146
1205,sub48830,new_york_a,new_york_a_sub48830,1,0.0716963098958
1206,sub50559,new_york_a,new_york_a_sub50559,1,0.118038228646
1207,sub51309,new_york_a,new_york_a_sub51309,1,0.0527186515625
1208,sub51677,new_york_a,new_york_a_sub51677,1,0.034704993125
1209,sub53710,new_york_a,new_york_a_sub53710,1,0.13891619375
1210,sub54541,new_york_a,new_york_a_sub54541,1,0.103395505729
1211,sub54696,new_york_a,new_york_a_sub54696,1,0.102259913021
1212,sub54887,new_york_a,new_york_a_sub54887,1,0.0479698677083
1213,sub55656,new_york_a,new_york_a_sub55656,1,0.0477817046875
1214,sub58313,new_york_a,new_york_a_sub58313,1,0.254373503646
1215,sub58451,new_york_a,new_york_a_sub58451,1,0.113458244271
1216,sub59589,new_york_a,new_york_a_sub59589,1,0.115199013021
1217,sub61001,new_york_a,new_york_a_sub61001,1,0.0915790489583
1218,sub61241,new_york_a,new_york_a_sub61241,1,0.0453800723958
1219,sub63280,new_york_a,new_york_a_sub63280,1,0.106774720833
1220,sub64439,new_york_a,new_york_a_sub64439,1,0.135892038021
1221,sub66085,new_york_a,new_york_a_sub66085,1,0.0543129921875
1222,sub66794,new_york_a,new_york_a_sub66794,1,0.197412588021
1223,sub66941,new_york_a,new_york_a_sub66941,1,0.178534789583
1224,sub70566,new_york_a,new_york_a_sub70566,1,0.0792291828125
1225,sub70752,new_york_a,new_york_a_sub70752,1,0.0570795098958
1226,sub73490,new_york_a,new_york_a_sub73490,1,0.0653488088542
1227,sub80566,new_york_a,new_york_a_sub80566,1,0.0776088328125
1228,sub82228,new_york_a,new_york_a_sub82228,1,0.0695964994792
1229,sub82716,new_york_a,new_york_a_sub82716,1,0.112521077604
1230,sub82754,new_york_a,new_york_a_sub82754,1,0.078754646875
1231,sub83782,new_york_a,new_york_a_sub83782,1,0.096281815625
1232,sub83978,new_york_a,new_york_a_sub83978,1,0.0630720479167
1233,sub84224,new_york_a,new_york_a_sub84224,1,0.0992314645833
1234,sub84978,new_york_a,new_york_a_sub84978,1,0.190059572396
1235,sub87217,new_york_a,new_york_a_sub87217,1,0.0494106223958
1236,sub88286,new_york_a,new_york_a_sub88286,1,0.1419981375
1237,sub91196,new_york_a,new_york_a_sub91196,1,0.303793172917
1238,sub91953,new_york_a,new_york_a_sub91953,1,0.0705854755208
1239,sub93262,new_york_a,new_york_a_sub93262,1,0.0992474125
1240,sub93975,new_york_a,new_york_a_sub93975,1,0.123094510937
1241,sub94169,new_york_a,new_york_a_sub94169,1,0.0727994921875
1242,sub94945,new_york_a,new_york_a_sub94945,1,0.127870683854
1243,sub95971,new_york_a,new_york_a_sub95971,1,0.119803240104
1244,sub96705,new_york_a,new_york_a_sub96705,1,0.0490041374479
1245,sub97008,new_york_a,new_york_a_sub97008,1,0.157047026563
1246,sub98061,new_york_a,new_york_a_sub98061,1,0.209959008854
1247,sub98076,new_york_a,new_york_a_sub98076,1,0.0623150286458
1248,sub98802,new_york_a,new_york_a_sub98802,1,0.129359797917
1249,sub03951,new_york_a_adhd,new_york_a_adhd_sub03951,1,0.126610465104
1250,sub08595,new_york_a_adhd,new_york_a_adhd_sub08595,1,0.128039098438
1251,sub12486,new_york_a_adhd,new_york_a_adhd_sub12486,1,0.17547996875
1252,sub14299,new_york_a_adhd,new_york_a_adhd_sub14299,1,0.0509675880208
1253,sub14465,new_york_a_adhd,new_york_a_adhd_sub14465,1,0.140592351563
1254,sub15758,new_york_a_adhd,new_york_a_adhd_sub15758,1,0.162700264063
1255,sub17109,new_york_a_adhd,new_york_a_adhd_sub17109,1,0.0516679333333
1256,sub20676,new_york_a_adhd,new_york_a_adhd_sub20676,1,0.366565829688
1257,sub20691,new_york_a_adhd,new_york_a_adhd_sub20691,1,0.144420070833
1258,sub22349,new_york_a_adhd,new_york_a_adhd_sub22349,1,0.0815377254687
1259,sub22608,new_york_a_adhd,new_york_a_adhd_sub22608,1,0.266734814063
1260,sub23844,new_york_a_adhd,new_york_a_adhd_sub23844,1,0.0610207453125
1261,sub24528,new_york_a_adhd,new_york_a_adhd_sub24528,1,0.118447272917
1262,sub31554,new_york_a_adhd,new_york_a_adhd_sub31554,1,0.0792322421875
1263,sub48803,new_york_a_adhd,new_york_a_adhd_sub48803,1,0.132845167188
1264,sub53461,new_york_a_adhd,new_york_a_adhd_sub53461,1,0.108165564063
1265,sub54828,new_york_a_adhd,new_york_a_adhd_sub54828,1,0.236546176042
1266,sub56734,new_york_a_adhd,new_york_a_adhd_sub56734,1,0.344789419792
1267,sub59796,new_york_a_adhd,new_york_a_adhd_sub59796,1,0.0856979151042
1268,sub63915,new_york_a_adhd,new_york_a_adhd_sub63915,1,0.192910988021
1269,sub69779,new_york_a_adhd,new_york_a_adhd_sub69779,1,0.133566661458
1270,sub73035,new_york_a_adhd,new_york_a_adhd_sub73035,1,0.081122125
1271,sub77203,new_york_a_adhd,new_york_a_adhd_sub77203,1,0.145390892708
1272,sub77903,new_york_a_adhd,new_york_a_adhd_sub77903,1,0.0548150994792
1273,sub84371,new_york_a_adhd,new_york_a_adhd_sub84371,1,0.186415671354
1274,sub05669,new_york_b,new_york_b_sub05669,1,0.0832019982857
1275,sub06021,new_york_b,new_york_b_sub06021,1,0.178572246286
1276,sub27813,new_york_b,new_york_b_sub27813,1,0.116356338857
1277,sub28470,new_york_b,new_york_b_sub28470,1,0.0938253582857
1278,sub31331,new_york_b,new_york_b_sub31331,1,0.126737062857
1279,sub32574,new_york_b,new_york_b_sub32574,1,0.0664480011429
1280,sub62019,new_york_b,new_york_b_sub62019,1,0.082562744
1281,sub67196,new_york_b,new_york_b_sub67196,1,0.180467226857
1282,sub67450,new_york_b,new_york_b_sub67450,1,0.0507651994286
1283,sub72729,new_york_b,new_york_b_sub72729,1,0.0645465594286
1284,sub75883,new_york_b,new_york_b_sub75883,1,0.185345985143
1285,sub78118,new_york_b,new_york_b_sub78118,1,0.109295008
1286,sub83453,new_york_b,new_york_b_sub83453,1,0.320000381143
1287,sub84858,new_york_b,new_york_b_sub84858,1,0.0331641116
1288,sub85778,new_york_b,new_york_b_sub85778,1,0.0572781508571
1289,sub88220,new_york_b,new_york_b_sub88220,1,0.101544786286
1290,sub89853,new_york_b,new_york_b_sub89853,1,0.0419251462857
1291,sub93351,new_york_b,new_york_b_sub93351,1,0.0401730297143
1292,sub94368,new_york_b,new_york_b_sub94368,1,0.111883165143
1293,sub97881,new_york_b,new_york_b_sub97881,1,0.0544572388571
1294,sub13411,newark,newark_sub13411,1,0.07249336
1295,sub32580,newark,newark_sub32580,1,0.226225759259
1296,sub36023,newark,newark_sub36023,1,0.150935616296
1297,sub41006,newark,newark_sub41006,1,0.0987132362963
1298,sub43517,newark,newark_sub43517,1,0.187865172593
1299,sub49705,newark,newark_sub49705,1,0.0579213444444
1300,sub53422,newark,newark_sub53422,1,0.0485631185185
1301,sub54933,newark,newark_sub54933,1,0.0714264459259
1302,sub55760,newark,newark_sub55760,1,0.165326120741
1303,sub58526,newark,newark_sub58526,1,0.0868380851852
1304,sub59397,newark,newark_sub59397,1,0.087985817037
1305,sub59799,newark,newark_sub59799,1,0.194222971111
1306,sub62985,newark,newark_sub62985,1,0.0754868688889
1307,sub71042,newark,newark_sub71042,1,0.0403831111111
1308,sub71743,newark,newark_sub71743,1,0.205489522222
1309,sub76647,newark,newark_sub76647,1,0.204318035556
1310,sub78225,newark,newark_sub78225,1,0.13896112
1311,sub86204,newark,newark_sub86204,1,0.0581689288889
1312,sub05191,orangeburg,orangeburg_sub05191,1,0.0676694359394
1313,sub05818,orangeburg,orangeburg_sub05818,1,0.130123184242
1314,sub06046,orangeburg,orangeburg_sub06046,1,0.126601240606
1315,sub21944,orangeburg,orangeburg_sub21944,1,0.408015864242
1316,sub22676,orangeburg,orangeburg_sub22676,1,0.09704882
1317,sub28020,orangeburg,orangeburg_sub28020,1,0.429304372121
1318,sub47907,orangeburg,orangeburg_sub47907,1,0.283178468485
1319,sub53000,orangeburg,orangeburg_sub53000,1,0.366671093939
1320,sub59719,orangeburg,orangeburg_sub59719,1,0.309954058182
1321,sub65250,orangeburg,orangeburg_sub65250,1,0.0609358715152
1322,sub69020,orangeburg,orangeburg_sub69020,1,0.154228455152
1323,sub69455,orangeburg,orangeburg_sub69455,1,0.242095764848
1324,sub74164,orangeburg,orangeburg_sub74164,1,0.0957122660606
1325,sub80895,orangeburg,orangeburg_sub80895,1,0.161461375758
1326,sub83067,orangeburg,orangeburg_sub83067,1,0.23931363697
1327,sub86398,orangeburg,orangeburg_sub86398,1,0.413535106667
1328,sub87091,orangeburg,orangeburg_sub87091,1,0.105392853939
1329,sub87309,orangeburg,orangeburg_sub87309,1,0.276090147273
1330,sub90917,orangeburg,orangeburg_sub90917,1,0.146863644848
1331,sub98894,orangeburg,orangeburg_sub98894,1,0.227691316364
1332,sub02459,queensland,queensland_sub02459,1,0.152501797895
1333,sub04117,queensland,queensland_sub04117,1,0.123984647895
1334,sub16164,queensland,queensland_sub16164,1,0.158953545263
1335,sub16849,queensland,queensland_sub16849,1,0.111538266842
1336,sub36229,queensland,queensland_sub36229,1,0.247943785789
1337,sub39524,queensland,queensland_sub39524,1,0.143675898421
1338,sub42533,queensland,queensland_sub42533,1,0.0682786736842
1339,sub47468,queensland,queensland_sub47468,1,0.150510246316
1340,sub49845,queensland,queensland_sub49845,1,0.127927853684
