,Id,release,dir,exists,mean_FD,max_relative_motion
76,M10978174,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10978174_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0836309804444,0.223423924413
77,M10994023,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10994023_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.125316576667,0.581482587873
78,M10911282,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10911282_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.1632083107,0.365516251349
79,M10922816,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10922816_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.152234935778,0.482543521353
80,M10918051,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10918051_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0806143428889,0.242457192098
81,M10962902,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10962902_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0825178581889,0.473738292731
82,M10955458,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10955458_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.182087541444,1.33372703729
83,M10909727,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10909727_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0987819431111,0.6315630214
84,M10939212,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10939212_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.155762582667,0.856419529203
85,M10950589,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10950589_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.176467603778,0.738191628238
86,M10967827,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10967827_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.117758159778,0.443809170703
87,M10955419,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10955419_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.078939675,0.991607729901
88,M10995031,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10995031_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.109981692778,0.560674673942
89,M10990501,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10990501_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.108850175667,0.482251148262
90,M10923429,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10923429_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.128988971333,0.629005922071
