"","iteration","subjects","effect.size","connections","method","sensitivity","specificity"
"4241",5,50,0.15,6,"degree",0.34,0.92
"4242",5,50,0.15,6,"mdmr",1,0.92
"4243",5,50,0.2,6,"glm",1,0.95360824742268
"4244",5,50,0.2,6,"degree",0.26,0.94
"4245",5,50,0.2,6,"mdmr",1,0.9
"4246",5,50,0.3,6,"glm",1,0.953298969072165
"4247",5,50,0.3,6,"degree",0.58,0.9
"4248",5,50,0.3,6,"mdmr",1,0.9
"4249",5,50,0.02,8,"glm",0.13,0.954270833333333
"4250",5,50,0.02,8,"degree",0.04,0.88
"4251",5,50,0.02,8,"mdmr",0.02,0.9
"4252",5,50,0.04,8,"glm",0.3825,0.9534375
"4253",5,50,0.04,8,"degree",0.06,0.92
"4254",5,50,0.04,8,"mdmr",0.36,0.94
"4255",5,50,0.06,8,"glm",0.65,0.9534375
"4256",5,50,0.06,8,"degree",0.1,0.92
"4257",5,50,0.06,8,"mdmr",0.86,0.96
"4258",5,50,0.08,8,"glm",0.8775,0.953020833333333
"4259",5,50,0.08,8,"degree",0.2,0.92
"4260",5,50,0.08,8,"mdmr",0.98,1
"4261",5,50,0.1,8,"glm",0.9775,0.9534375
"4262",5,50,0.1,8,"degree",0.18,0.92
"4263",5,50,0.1,8,"mdmr",1,0.88
"4264",5,50,0.15,8,"glm",1,0.953020833333333
"4265",5,50,0.15,8,"degree",0.34,0.94
"4266",5,50,0.15,8,"mdmr",1,0.88
"4267",5,50,0.2,8,"glm",1,0.953333333333333
"4268",5,50,0.2,8,"degree",0.32,0.92
"4269",5,50,0.2,8,"mdmr",1,0.94
"4270",5,50,0.3,8,"glm",1,0.953229166666667
"4271",5,50,0.3,8,"degree",0.58,0.94
"4272",5,50,0.3,8,"mdmr",1,0.92
"4273",5,50,0.02,10,"glm",0.094,0.952631578947368
"4274",5,50,0.02,10,"degree",0.04,0.88
"4275",5,50,0.02,10,"mdmr",0.1,0.92
"4276",5,50,0.04,10,"glm",0.344,0.953789473684211
"4277",5,50,0.04,10,"degree",0.06,0.92
"4278",5,50,0.04,10,"mdmr",0.42,0.9
"4279",5,50,0.06,10,"glm",0.642,0.952842105263158
"4280",5,50,0.06,10,"degree",0.24,0.94
"4281",5,50,0.06,10,"mdmr",0.86,0.92
"4282",5,50,0.08,10,"glm",0.888,0.952947368421053
"4283",5,50,0.08,10,"degree",0.16,0.9
"4284",5,50,0.08,10,"mdmr",1,0.98
"4285",5,50,0.1,10,"glm",0.982,0.953052631578947
"4286",5,50,0.1,10,"degree",0.3,0.92
"4287",5,50,0.1,10,"mdmr",1,0.92
"4288",5,50,0.15,10,"glm",1,0.953263157894737
"4289",5,50,0.15,10,"degree",0.36,0.94
"4290",5,50,0.15,10,"mdmr",1,0.92
"4291",5,50,0.2,10,"glm",1,0.953263157894737
"4292",5,50,0.2,10,"degree",0.46,0.94
"4293",5,50,0.2,10,"mdmr",1,0.9
"4294",5,50,0.3,10,"glm",1,0.952947368421053
"4295",5,50,0.3,10,"degree",0.6,0.9
"4296",5,50,0.3,10,"mdmr",1,0.96
"4297",5,50,0.02,14,"glm",0.128571428571429,0.953870967741935
"4298",5,50,0.02,14,"degree",0.06,0.92
"4299",5,50,0.02,14,"mdmr",0.14,0.96
"4300",5,50,0.04,14,"glm",0.39,0.954086021505376
"4301",5,50,0.04,14,"degree",0.08,0.94
"4302",5,50,0.04,14,"mdmr",0.76,0.9
"4303",5,50,0.06,14,"glm",0.694285714285714,0.954193548387097
"4304",5,50,0.06,14,"degree",0.18,0.9
"4305",5,50,0.06,14,"mdmr",1,0.92
"4306",5,50,0.08,14,"glm",0.892857142857143,0.953010752688172
"4307",5,50,0.08,14,"degree",0.22,0.94
"4308",5,50,0.08,14,"mdmr",1,0.9
"4309",5,50,0.1,14,"glm",0.981428571428571,0.953333333333333
"4310",5,50,0.1,14,"degree",0.22,0.9
"4311",5,50,0.1,14,"mdmr",1,0.94
"4312",5,50,0.15,14,"glm",1,0.953655913978495
"4313",5,50,0.15,14,"degree",0.46,0.92
"4314",5,50,0.15,14,"mdmr",1,0.94
"4315",5,50,0.2,14,"glm",1,0.953333333333333
"4316",5,50,0.2,14,"degree",0.5,0.94
"4317",5,50,0.2,14,"mdmr",1,0.92
"4318",5,50,0.3,14,"glm",1,0.953225806451613
"4319",5,50,0.3,14,"degree",0.72,0.94
"4320",5,50,0.3,14,"mdmr",1,0.94
"4321",5,100,0.02,2,"glm",0.22,0.947474747474747
"4322",5,100,0.02,2,"degree",0.04,0.84
"4323",5,100,0.02,2,"mdmr",0.04,0.92
"4324",5,100,0.04,2,"glm",0.54,0.947676767676768
"4325",5,100,0.04,2,"degree",0.14,0.9
"4326",5,100,0.04,2,"mdmr",0.18,0.92
"4327",5,100,0.06,2,"glm",0.91,0.947777777777778
"4328",5,100,0.06,2,"degree",0.16,0.92
"4329",5,100,0.06,2,"mdmr",0.46,0.94
"4330",5,100,0.08,2,"glm",0.99,0.947575757575758
"4331",5,100,0.08,2,"degree",0.22,0.9
"4332",5,100,0.08,2,"mdmr",0.8,0.92
"4333",5,100,0.1,2,"glm",1,0.947575757575758
"4334",5,100,0.1,2,"degree",0.2,0.84
"4335",5,100,0.1,2,"mdmr",0.96,0.94
"4336",5,100,0.15,2,"glm",1,0.947676767676768
"4337",5,100,0.15,2,"degree",0.22,0.94
"4338",5,100,0.15,2,"mdmr",1,0.96
"4339",5,100,0.2,2,"glm",1,0.947777777777778
"4340",5,100,0.2,2,"degree",0.32,0.88
"4341",5,100,0.2,2,"mdmr",1,1
"4342",5,100,0.3,2,"glm",1,0.947575757575758
"4343",5,100,0.3,2,"degree",0.5,0.88
"4344",5,100,0.3,2,"mdmr",1,0.92
"4345",5,100,0.02,4,"glm",0.16,0.947448979591837
"4346",5,100,0.02,4,"degree",0.14,0.88
"4347",5,100,0.02,4,"mdmr",0.1,0.96
"4348",5,100,0.04,4,"glm",0.6,0.94765306122449
"4349",5,100,0.04,4,"degree",0.12,0.9
"4350",5,100,0.04,4,"mdmr",0.38,0.94
"4351",5,100,0.06,4,"glm",0.875,0.948571428571429
"4352",5,100,0.06,4,"degree",0.12,0.86
"4353",5,100,0.06,4,"mdmr",0.8,0.96
"4354",5,100,0.08,4,"glm",0.99,0.948163265306122
"4355",5,100,0.08,4,"degree",0.18,0.88
"4356",5,100,0.08,4,"mdmr",1,0.94
"4357",5,100,0.1,4,"glm",1,0.947448979591837
"4358",5,100,0.1,4,"degree",0.44,0.92
"4359",5,100,0.1,4,"mdmr",1,0.92
"4360",5,100,0.15,4,"glm",1,0.947551020408163
"4361",5,100,0.15,4,"degree",0.36,0.82
"4362",5,100,0.15,4,"mdmr",1,0.92
"4363",5,100,0.2,4,"glm",1,0.947551020408163
"4364",5,100,0.2,4,"degree",0.4,0.92
"4365",5,100,0.2,4,"mdmr",1,0.92
"4366",5,100,0.3,4,"glm",1,0.94765306122449
"4367",5,100,0.3,4,"degree",0.68,0.82
"4368",5,100,0.3,4,"mdmr",1,0.94
"4369",5,100,0.02,6,"glm",0.136666666666667,0.947628865979381
"4370",5,100,0.02,6,"degree",0.1,0.9
"4371",5,100,0.02,6,"mdmr",0.16,0.92
"4372",5,100,0.04,6,"glm",0.59,0.947731958762887
"4373",5,100,0.04,6,"degree",0.1,0.86
"4374",5,100,0.04,6,"mdmr",0.58,0.96
"4375",5,100,0.06,6,"glm",0.916666666666667,0.947422680412371
"4376",5,100,0.06,6,"degree",0.12,0.88
"4377",5,100,0.06,6,"mdmr",0.98,0.96
"4378",5,100,0.08,6,"glm",1,0.947216494845361
"4379",5,100,0.08,6,"degree",0.26,0.84
"4380",5,100,0.08,6,"mdmr",1,0.9
"4381",5,100,0.1,6,"glm",1,0.947628865979381
"4382",5,100,0.1,6,"degree",0.28,0.92
"4383",5,100,0.1,6,"mdmr",1,0.96
"4384",5,100,0.15,6,"glm",1,0.947422680412371
"4385",5,100,0.15,6,"degree",0.46,0.9
"4386",5,100,0.15,6,"mdmr",1,0.94
"4387",5,100,0.2,6,"glm",1,0.948453608247423
"4388",5,100,0.2,6,"degree",0.52,0.84
"4389",5,100,0.2,6,"mdmr",1,0.92
"4390",5,100,0.3,6,"glm",1,0.947731958762887
"4391",5,100,0.3,6,"degree",0.76,0.88
"4392",5,100,0.3,6,"mdmr",1,0.94
"4393",5,100,0.02,8,"glm",0.2075,0.948854166666667
"4394",5,100,0.02,8,"degree",0.1,0.88
"4395",5,100,0.02,8,"mdmr",0.26,1
"4396",5,100,0.04,8,"glm",0.6075,0.948125
"4397",5,100,0.04,8,"degree",0.14,0.88
"4398",5,100,0.04,8,"mdmr",0.88,0.96
"4399",5,100,0.06,8,"glm",0.9325,0.947708333333333
"4400",5,100,0.06,8,"degree",0.2,0.84
"4401",5,100,0.06,8,"mdmr",1,0.9
"4402",5,100,0.08,8,"glm",0.995,0.947395833333333
"4403",5,100,0.08,8,"degree",0.22,0.84
"4404",5,100,0.08,8,"mdmr",1,0.96
"4405",5,100,0.1,8,"glm",1,0.947291666666667
"4406",5,100,0.1,8,"degree",0.2,0.86
"4407",5,100,0.1,8,"mdmr",1,0.98
"4408",5,100,0.15,8,"glm",1,0.947708333333333
"4409",5,100,0.15,8,"degree",0.42,0.88
"4410",5,100,0.15,8,"mdmr",1,0.96
"4411",5,100,0.2,8,"glm",1,0.947395833333333
"4412",5,100,0.2,8,"degree",0.66,0.88
"4413",5,100,0.2,8,"mdmr",1,0.98
"4414",5,100,0.3,8,"glm",1,0.9475
"4415",5,100,0.3,8,"degree",0.64,0.88
"4416",5,100,0.3,8,"mdmr",1,0.96
"4417",5,100,0.02,10,"glm",0.178,0.947578947368421
"4418",5,100,0.02,10,"degree",0.06,0.86
"4419",5,100,0.02,10,"mdmr",0.22,0.94
"4420",5,100,0.04,10,"glm",0.582,0.947473684210526
"4421",5,100,0.04,10,"degree",0.12,0.82
"4422",5,100,0.04,10,"mdmr",0.92,0.9
"4423",5,100,0.06,10,"glm",0.926,0.948526315789474
"4424",5,100,0.06,10,"degree",0.22,0.86
"4425",5,100,0.06,10,"mdmr",1,0.94
"4426",5,100,0.08,10,"glm",0.992,0.948315789473684
"4427",5,100,0.08,10,"degree",0.32,0.86
"4428",5,100,0.08,10,"mdmr",1,0.96
"4429",5,100,0.1,10,"glm",1,0.948315789473684
"4430",5,100,0.1,10,"degree",0.36,0.84
"4431",5,100,0.1,10,"mdmr",1,0.94
"4432",5,100,0.15,10,"glm",1,0.947368421052632
"4433",5,100,0.15,10,"degree",0.56,0.94
"4434",5,100,0.15,10,"mdmr",1,0.92
"4435",5,100,0.2,10,"glm",1,0.947157894736842
"4436",5,100,0.2,10,"degree",0.68,0.84
"4437",5,100,0.2,10,"mdmr",1,0.96
"4438",5,100,0.3,10,"glm",1,0.947052631578947
"4439",5,100,0.3,10,"degree",0.66,0.84
"4440",5,100,0.3,10,"mdmr",1,0.92
"4441",5,100,0.02,14,"glm",0.205714285714286,0.947741935483871
"4442",5,100,0.02,14,"degree",0.14,0.9
"4443",5,100,0.02,14,"mdmr",0.44,0.96
"4444",5,100,0.04,14,"glm",0.601428571428571,0.947311827956989
"4445",5,100,0.04,14,"degree",0.2,0.88
"4446",5,100,0.04,14,"mdmr",1,0.96
"4447",5,100,0.06,14,"glm",0.912857142857143,0.948602150537634
"4448",5,100,0.06,14,"degree",0.24,0.88
"4449",5,100,0.06,14,"mdmr",1,0.92
"4450",5,100,0.08,14,"glm",0.988571428571429,0.94741935483871
"4451",5,100,0.08,14,"degree",0.36,0.86
"4452",5,100,0.08,14,"mdmr",1,0.94
"4453",5,100,0.1,14,"glm",1,0.947311827956989
"4454",5,100,0.1,14,"degree",0.48,0.92
"4455",5,100,0.1,14,"mdmr",1,0.96
"4456",5,100,0.15,14,"glm",1,0.948064516129032
"4457",5,100,0.15,14,"degree",0.6,0.88
"4458",5,100,0.15,14,"mdmr",1,0.9
"4459",5,100,0.2,14,"glm",1,0.946666666666667
"4460",5,100,0.2,14,"degree",0.74,0.9
"4461",5,100,0.2,14,"mdmr",1,0.96
"4462",5,100,0.3,14,"glm",1,0.947634408602151
"4463",5,100,0.3,14,"degree",0.78,0.92
"4464",5,100,0.3,14,"mdmr",1,0.94
"4465",5,150,0.02,2,"glm",0.26,0.953232323232323
"4466",5,150,0.02,2,"degree",0.08,0.96
"4467",5,150,0.02,2,"mdmr",0.06,0.94
"4468",5,150,0.04,2,"glm",0.69,0.953636363636364
"4469",5,150,0.04,2,"degree",0.04,0.94
"4470",5,150,0.04,2,"mdmr",0.18,0.96
"4471",5,150,0.06,2,"glm",0.99,0.953636363636364
"4472",5,150,0.06,2,"degree",0.06,0.96
"4473",5,150,0.06,2,"mdmr",0.6,0.94
"4474",5,150,0.08,2,"glm",1,0.953333333333333
"4475",5,150,0.08,2,"degree",0.08,0.96
"4476",5,150,0.08,2,"mdmr",0.96,0.98
"4477",5,150,0.1,2,"glm",1,0.953535353535354
"4478",5,150,0.1,2,"degree",0.12,0.96
"4479",5,150,0.1,2,"mdmr",1,0.92
"4480",5,150,0.15,2,"glm",1,0.953636363636364
"4481",5,150,0.15,2,"degree",0.32,0.92
"4482",5,150,0.15,2,"mdmr",1,0.92
"4483",5,150,0.2,2,"glm",1,0.953737373737374
"4484",5,150,0.2,2,"degree",0.36,0.94
"4485",5,150,0.2,2,"mdmr",1,0.98
"4486",5,150,0.3,2,"glm",1,0.953737373737374
"4487",5,150,0.3,2,"degree",0.54,0.94
"4488",5,150,0.3,2,"mdmr",1,0.98
"4489",5,150,0.02,4,"glm",0.3,0.953367346938776
"4490",5,150,0.02,4,"degree",0.1,0.98
"4491",5,150,0.02,4,"mdmr",0,0.94
"4492",5,150,0.04,4,"glm",0.78,0.953469387755102
"4493",5,150,0.04,4,"degree",0.06,0.94
"4494",5,150,0.04,4,"mdmr",0.52,0.96
"4495",5,150,0.06,4,"glm",0.99,0.953775510204082
"4496",5,150,0.06,4,"degree",0.14,0.96
"4497",5,150,0.06,4,"mdmr",0.96,0.98
"4498",5,150,0.08,4,"glm",1,0.953469387755102
"4499",5,150,0.08,4,"degree",0.18,0.96
"4500",5,150,0.08,4,"mdmr",1,0.94
"4501",5,150,0.1,4,"glm",1,0.953265306122449
"4502",5,150,0.1,4,"degree",0.26,0.98
"4503",5,150,0.1,4,"mdmr",1,0.98
"4504",5,150,0.15,4,"glm",1,0.953571428571429
"4505",5,150,0.15,4,"degree",0.44,0.98
"4506",5,150,0.15,4,"mdmr",1,0.98
"4507",5,150,0.2,4,"glm",1,0.953163265306122
"4508",5,150,0.2,4,"degree",0.44,0.94
"4509",5,150,0.2,4,"mdmr",1,0.92
"4510",5,150,0.3,4,"glm",1,0.953367346938776
"4511",5,150,0.3,4,"degree",0.5,0.96
"4512",5,150,0.3,4,"mdmr",1,0.98
"4513",5,150,0.02,6,"glm",0.26,0.953298969072165
"4514",5,150,0.02,6,"degree",0.06,0.92
"4515",5,150,0.02,6,"mdmr",0.1,0.96
"4516",5,150,0.04,6,"glm",0.843333333333333,0.95360824742268
"4517",5,150,0.04,6,"degree",0.12,0.98
"4518",5,150,0.04,6,"mdmr",0.9,0.96
"4519",5,150,0.06,6,"glm",0.99,0.954226804123711
"4520",5,150,0.06,6,"degree",0.28,0.94
"4521",5,150,0.06,6,"mdmr",1,0.94
"4522",5,150,0.08,6,"glm",1,0.953505154639175
"4523",5,150,0.08,6,"degree",0.26,0.98
"4524",5,150,0.08,6,"mdmr",1,0.94
"4525",5,150,0.1,6,"glm",1,0.953505154639175
"4526",5,150,0.1,6,"degree",0.28,0.96
"4527",5,150,0.1,6,"mdmr",1,0.96
"4528",5,150,0.15,6,"glm",1,0.953711340206186
"4529",5,150,0.15,6,"degree",0.54,0.98
"4530",5,150,0.15,6,"mdmr",1,0.98
"4531",5,150,0.2,6,"glm",1,0.953298969072165
"4532",5,150,0.2,6,"degree",0.6,0.96
"4533",5,150,0.2,6,"mdmr",1,0.98
"4534",5,150,0.3,6,"glm",1,0.953814432989691
"4535",5,150,0.3,6,"degree",0.72,0.96
"4536",5,150,0.3,6,"mdmr",1,0.96
"4537",5,150,0.02,8,"glm",0.295,0.953333333333333
"4538",5,150,0.02,8,"degree",0.08,0.98
"4539",5,150,0.02,8,"mdmr",0.18,0.96
"4540",5,150,0.04,8,"glm",0.8025,0.953333333333333
"4541",5,150,0.04,8,"degree",0.18,1
"4542",5,150,0.04,8,"mdmr",0.88,0.96
"4543",5,150,0.06,8,"glm",0.9975,0.953541666666667
"4544",5,150,0.06,8,"degree",0.22,0.98
"4545",5,150,0.06,8,"mdmr",1,0.94
"4546",5,150,0.08,8,"glm",1,0.953229166666667
"4547",5,150,0.08,8,"degree",0.26,0.94
"4548",5,150,0.08,8,"mdmr",1,0.96
"4549",5,150,0.1,8,"glm",1,0.95375
"4550",5,150,0.1,8,"degree",0.48,0.94
"4551",5,150,0.1,8,"mdmr",1,0.98
"4552",5,150,0.15,8,"glm",1,0.9540625
"4553",5,150,0.15,8,"degree",0.6,0.98
"4554",5,150,0.15,8,"mdmr",1,0.94
"4555",5,150,0.2,8,"glm",1,0.952916666666667
"4556",5,150,0.2,8,"degree",0.52,0.94
"4557",5,150,0.2,8,"mdmr",1,0.92
"4558",5,150,0.3,8,"glm",1,0.953229166666667
"4559",5,150,0.3,8,"degree",0.6,0.96
"4560",5,150,0.3,8,"mdmr",1,0.94
"4561",5,150,0.02,10,"glm",0.292,0.953368421052632
"4562",5,150,0.02,10,"degree",0.1,0.98
"4563",5,150,0.02,10,"mdmr",0.26,0.98
"4564",5,150,0.04,10,"glm",0.78,0.953368421052632
"4565",5,150,0.04,10,"degree",0.08,0.96
"4566",5,150,0.04,10,"mdmr",1,0.96
"4567",5,150,0.06,10,"glm",0.984,0.953578947368421
"4568",5,150,0.06,10,"degree",0.3,0.94
"4569",5,150,0.06,10,"mdmr",1,0.98
"4570",5,150,0.08,10,"glm",1,0.953052631578947
"4571",5,150,0.08,10,"degree",0.24,0.96
"4572",5,150,0.08,10,"mdmr",1,0.92
"4573",5,150,0.1,10,"glm",1,0.953157894736842
"4574",5,150,0.1,10,"degree",0.36,0.98
"4575",5,150,0.1,10,"mdmr",1,0.94
"4576",5,150,0.15,10,"glm",1,0.95421052631579
"4577",5,150,0.15,10,"degree",0.66,0.98
"4578",5,150,0.15,10,"mdmr",1,0.96
"4579",5,150,0.2,10,"glm",1,0.953789473684211
"4580",5,150,0.2,10,"degree",0.68,0.96
"4581",5,150,0.2,10,"mdmr",1,0.98
"4582",5,150,0.3,10,"glm",1,0.954631578947368
"4583",5,150,0.3,10,"degree",0.86,0.94
"4584",5,150,0.3,10,"mdmr",1,0.96
"4585",5,150,0.02,14,"glm",0.281428571428571,0.953655913978495
"4586",5,150,0.02,14,"degree",0.08,0.94
"4587",5,150,0.02,14,"mdmr",0.48,0.96
"4588",5,150,0.04,14,"glm",0.788571428571429,0.953655913978495
"4589",5,150,0.04,14,"degree",0.18,0.96
"4590",5,150,0.04,14,"mdmr",1,0.94
"4591",5,150,0.06,14,"glm",0.988571428571429,0.953225806451613
"4592",5,150,0.06,14,"degree",0.28,0.96
"4593",5,150,0.06,14,"mdmr",1,0.98
"4594",5,150,0.08,14,"glm",1,0.953763440860215
"4595",5,150,0.08,14,"degree",0.42,1
"4596",5,150,0.08,14,"mdmr",1,0.96
"4597",5,150,0.1,14,"glm",1,0.953870967741935
"4598",5,150,0.1,14,"degree",0.42,0.96
"4599",5,150,0.1,14,"mdmr",1,0.92
"4600",5,150,0.15,14,"glm",1,0.953655913978495
"4601",5,150,0.15,14,"degree",0.68,0.98
"4602",5,150,0.15,14,"mdmr",1,0.96
"4603",5,150,0.2,14,"glm",1,0.953655913978495
"4604",5,150,0.2,14,"degree",0.62,0.96
"4605",5,150,0.2,14,"mdmr",1,0.98
"4606",5,150,0.3,14,"glm",1,0.953118279569892
"4607",5,150,0.3,14,"degree",0.72,0.96
"4608",5,150,0.3,14,"mdmr",1,0.94
"4609",5,200,0.02,2,"glm",0.37,0.946464646464646
"4610",5,200,0.02,2,"degree",0.06,0.98
"4611",5,200,0.02,2,"mdmr",0.26,0.94
"4612",5,200,0.04,2,"glm",0.94,0.946363636363636
"4613",5,200,0.04,2,"degree",0.04,0.96
"4614",5,200,0.04,2,"mdmr",0.42,0.86
"4615",5,200,0.06,2,"glm",1,0.946363636363636
"4616",5,200,0.06,2,"degree",0.06,0.96
"4617",5,200,0.06,2,"mdmr",0.92,0.88
"4618",5,200,0.08,2,"glm",1,0.946161616161616
"4619",5,200,0.08,2,"degree",0.06,0.94
"4620",5,200,0.08,2,"mdmr",1,0.92
"4621",5,200,0.1,2,"glm",1,0.946767676767677
"4622",5,200,0.1,2,"degree",0.2,0.96
"4623",5,200,0.1,2,"mdmr",1,0.9
"4624",5,200,0.15,2,"glm",1,0.946262626262626
"4625",5,200,0.15,2,"degree",0.36,0.96
"4626",5,200,0.15,2,"mdmr",1,0.92
"4627",5,200,0.2,2,"glm",1,0.946262626262626
"4628",5,200,0.2,2,"degree",0.48,0.94
"4629",5,200,0.2,2,"mdmr",1,0.86
"4630",5,200,0.3,2,"glm",1,0.946464646464646
"4631",5,200,0.3,2,"degree",0.54,0.96
"4632",5,200,0.3,2,"mdmr",1,0.9
"4633",5,200,0.02,4,"glm",0.31,0.946428571428571
"4634",5,200,0.02,4,"degree",0.04,0.94
"4635",5,200,0.02,4,"mdmr",0.2,0.92
"4636",5,200,0.04,4,"glm",0.87,0.946020408163265
"4637",5,200,0.04,4,"degree",0.02,0.94
"4638",5,200,0.04,4,"mdmr",0.82,0.88
"4639",5,200,0.06,4,"glm",1,0.946836734693878
"4640",5,200,0.06,4,"degree",0.24,0.96
"4641",5,200,0.06,4,"mdmr",1,0.94
"4642",5,200,0.08,4,"glm",1,0.946428571428571
"4643",5,200,0.08,4,"degree",0.16,0.96
"4644",5,200,0.08,4,"mdmr",1,0.88
"4645",5,200,0.1,4,"glm",1,0.946632653061224
"4646",5,200,0.1,4,"degree",0.32,0.96
"4647",5,200,0.1,4,"mdmr",1,0.9
"4648",5,200,0.15,4,"glm",1,0.946632653061224
"4649",5,200,0.15,4,"degree",0.5,0.94
"4650",5,200,0.15,4,"mdmr",1,0.94
"4651",5,200,0.2,4,"glm",1,0.946428571428571
"4652",5,200,0.2,4,"degree",0.62,0.96
"4653",5,200,0.2,4,"mdmr",1,0.8
"4654",5,200,0.3,4,"glm",1,0.946224489795918
"4655",5,200,0.3,4,"degree",0.54,0.98
"4656",5,200,0.3,4,"mdmr",1,0.88
"4657",5,200,0.02,6,"glm",0.386666666666667,0.947113402061856
"4658",5,200,0.02,6,"degree",0.04,0.96
"4659",5,200,0.02,6,"mdmr",0.22,0.88
"4660",5,200,0.04,6,"glm",0.89,0.947216494845361
"4661",5,200,0.04,6,"degree",0.08,0.94
"4662",5,200,0.04,6,"mdmr",0.94,0.86
"4663",5,200,0.06,6,"glm",0.993333333333333,0.946288659793814
"4664",5,200,0.06,6,"degree",0.14,0.94
"4665",5,200,0.06,6,"mdmr",1,0.84
"4666",5,200,0.08,6,"glm",1,0.94659793814433
"4667",5,200,0.08,6,"degree",0.24,0.98
"4668",5,200,0.08,6,"mdmr",1,0.9
"4669",5,200,0.1,6,"glm",1,0.94639175257732
"4670",5,200,0.1,6,"degree",0.36,0.96
"4671",5,200,0.1,6,"mdmr",1,0.86
"4672",5,200,0.15,6,"glm",1,0.94659793814433
"4673",5,200,0.15,6,"degree",0.56,0.94
"4674",5,200,0.15,6,"mdmr",1,0.88
"4675",5,200,0.2,6,"glm",1,0.946288659793814
"4676",5,200,0.2,6,"degree",0.64,0.94
"4677",5,200,0.2,6,"mdmr",1,0.9
"4678",5,200,0.3,6,"glm",1,0.946288659793814
"4679",5,200,0.3,6,"degree",0.76,0.94
"4680",5,200,0.3,6,"mdmr",1,0.88
"4681",5,200,0.02,8,"glm",0.375,0.946666666666667
"4682",5,200,0.02,8,"degree",0.08,0.96
"4683",5,200,0.02,8,"mdmr",0.46,0.88
"4684",5,200,0.04,8,"glm",0.8825,0.946979166666667
"4685",5,200,0.04,8,"degree",0.18,0.96
"4686",5,200,0.04,8,"mdmr",1,0.86
"4687",5,200,0.06,8,"glm",0.9975,0.94625
"4688",5,200,0.06,8,"degree",0.18,0.96
"4689",5,200,0.06,8,"mdmr",1,0.96
"4690",5,200,0.08,8,"glm",1,0.945833333333333
"4691",5,200,0.08,8,"degree",0.36,0.96
"4692",5,200,0.08,8,"mdmr",1,0.86
"4693",5,200,0.1,8,"glm",1,0.946770833333333
"4694",5,200,0.1,8,"degree",0.46,0.98
"4695",5,200,0.1,8,"mdmr",1,0.84
"4696",5,200,0.15,8,"glm",1,0.947083333333333
"4697",5,200,0.15,8,"degree",0.54,0.96
"4698",5,200,0.15,8,"mdmr",1,0.9
"4699",5,200,0.2,8,"glm",1,0.946041666666667
"4700",5,200,0.2,8,"degree",0.72,0.94
"4701",5,200,0.2,8,"mdmr",1,0.9
"4702",5,200,0.3,8,"glm",1,0.945833333333333
"4703",5,200,0.3,8,"degree",0.7,0.94
"4704",5,200,0.3,8,"mdmr",1,0.84
"4705",5,200,0.02,10,"glm",0.35,0.946421052631579
"4706",5,200,0.02,10,"degree",0.06,0.98
"4707",5,200,0.02,10,"mdmr",0.5,0.9
"4708",5,200,0.04,10,"glm",0.888,0.946631578947368
"4709",5,200,0.04,10,"degree",0.14,0.96
"4710",5,200,0.04,10,"mdmr",1,0.82
"4711",5,200,0.06,10,"glm",0.998,0.946842105263158
"4712",5,200,0.06,10,"degree",0.32,0.96
"4713",5,200,0.06,10,"mdmr",1,0.86
"4714",5,200,0.08,10,"glm",1,0.945789473684211
"4715",5,200,0.08,10,"degree",0.36,0.96
"4716",5,200,0.08,10,"mdmr",1,0.86
"4717",5,200,0.1,10,"glm",1,0.94621052631579
"4718",5,200,0.1,10,"degree",0.48,0.96
"4719",5,200,0.1,10,"mdmr",1,0.9
"4720",5,200,0.15,10,"glm",1,0.946
"4721",5,200,0.15,10,"degree",0.58,0.96
"4722",5,200,0.15,10,"mdmr",1,0.8
"4723",5,200,0.2,10,"glm",1,0.945473684210526
"4724",5,200,0.2,10,"degree",0.62,0.94
"4725",5,200,0.2,10,"mdmr",1,0.88
"4726",5,200,0.3,10,"glm",1,0.94621052631579
"4727",5,200,0.3,10,"degree",0.76,0.92
"4728",5,200,0.3,10,"mdmr",1,0.82
"4729",5,200,0.02,14,"glm",0.391428571428571,0.945913978494624
"4730",5,200,0.02,14,"degree",0.06,0.96
"4731",5,200,0.02,14,"mdmr",0.66,0.86
"4732",5,200,0.04,14,"glm",0.891428571428571,0.946451612903226
"4733",5,200,0.04,14,"degree",0.22,0.98
"4734",5,200,0.04,14,"mdmr",1,0.84
"4735",5,200,0.06,14,"glm",0.995714285714286,0.946129032258065
"4736",5,200,0.06,14,"degree",0.4,0.94
"4737",5,200,0.06,14,"mdmr",1,0.84
"4738",5,200,0.08,14,"glm",1,0.946129032258065
"4739",5,200,0.08,14,"degree",0.38,0.94
"4740",5,200,0.08,14,"mdmr",1,0.92
"4741",5,200,0.1,14,"glm",1,0.946774193548387
"4742",5,200,0.1,14,"degree",0.62,0.96
"4743",5,200,0.1,14,"mdmr",1,0.9
"4744",5,200,0.15,14,"glm",1,0.946236559139785
"4745",5,200,0.15,14,"degree",0.74,0.96
"4746",5,200,0.15,14,"mdmr",1,0.86
"4747",5,200,0.2,14,"glm",1,0.946344086021505
"4748",5,200,0.2,14,"degree",0.92,0.98
"4749",5,200,0.2,14,"mdmr",1,0.86
"4750",5,200,0.3,14,"glm",1,0.945483870967742
"4751",5,200,0.3,14,"degree",0.76,0.96
"4752",5,200,0.3,14,"mdmr",1,0.86
