"","iteration","subjects","effect.size","connections","method","sensitivity","specificity"
"8709",8,100,0.2,10,"mdmr",1,0.96
"8710",8,100,0.3,10,"glm",1,0.946421052631579
"8711",8,100,0.3,10,"degree",1,0.9
"8712",8,100,0.3,10,"mdmr",1,0.94
"8713",8,100,0.02,14,"glm",0.172857142857143,0.946021505376344
"8714",8,100,0.02,14,"degree",0.3,0.98
"8715",8,100,0.02,14,"mdmr",0.16,0.92
"8716",8,100,0.04,14,"glm",0.631428571428571,0.946021505376344
"8717",8,100,0.04,14,"degree",0.8,0.9
"8718",8,100,0.04,14,"mdmr",0.66,0.94
"8719",8,100,0.06,14,"glm",0.921428571428571,0.946559139784946
"8720",8,100,0.06,14,"degree",1,0.92
"8721",8,100,0.06,14,"mdmr",0.94,0.9
"8722",8,100,0.08,14,"glm",0.994285714285714,0.946881720430108
"8723",8,100,0.08,14,"degree",1,0.98
"8724",8,100,0.08,14,"mdmr",1,0.94
"8725",8,100,0.1,14,"glm",1,0.94741935483871
"8726",8,100,0.1,14,"degree",1,0.96
"8727",8,100,0.1,14,"mdmr",1,0.94
"8728",8,100,0.15,14,"glm",1,0.946774193548387
"8729",8,100,0.15,14,"degree",1,0.94
"8730",8,100,0.15,14,"mdmr",1,0.92
"8731",8,100,0.2,14,"glm",1,0.946236559139785
"8732",8,100,0.2,14,"degree",1,0.9
"8733",8,100,0.2,14,"mdmr",1,0.98
"8734",8,100,0.3,14,"glm",1,0.946666666666667
"8735",8,100,0.3,14,"degree",1,0.94
"8736",8,100,0.3,14,"mdmr",1,0.94
"8737",8,150,0.02,1,"glm",0.42,0.953165829145729
"8738",8,150,0.02,1,"degree",0.08,0.92
"8739",8,150,0.02,1,"mdmr",0.08,0.9
"8740",8,150,0.04,1,"glm",0.82,0.95286432160804
"8741",8,150,0.04,1,"degree",0.14,1
"8742",8,150,0.04,1,"mdmr",0.16,0.94
"8743",8,150,0.06,1,"glm",0.94,0.953366834170854
"8744",8,150,0.06,1,"degree",0.14,0.94
"8745",8,150,0.06,1,"mdmr",0.24,0.94
"8746",8,150,0.08,1,"glm",1,0.95286432160804
"8747",8,150,0.08,1,"degree",0.14,0.96
"8748",8,150,0.08,1,"mdmr",0.58,0.9
"8749",8,150,0.1,1,"glm",1,0.95286432160804
"8750",8,150,0.1,1,"degree",0.12,0.94
"8751",8,150,0.1,1,"mdmr",0.88,0.92
"8752",8,150,0.15,1,"glm",1,0.952964824120603
"8753",8,150,0.15,1,"degree",0.24,0.92
"8754",8,150,0.15,1,"mdmr",1,0.92
"8755",8,150,0.2,1,"glm",1,0.95286432160804
"8756",8,150,0.2,1,"degree",0.34,0.94
"8757",8,150,0.2,1,"mdmr",1,0.92
"8758",8,150,0.3,1,"glm",1,0.953065326633166
"8759",8,150,0.3,1,"degree",0.6,0.9
"8760",8,150,0.3,1,"mdmr",1,0.9
"8761",8,150,0.02,2,"glm",0.3,0.952828282828283
"8762",8,150,0.02,2,"degree",0.1,0.96
"8763",8,150,0.02,2,"mdmr",0.06,0.9
"8764",8,150,0.04,2,"glm",0.77,0.953232323232323
"8765",8,150,0.04,2,"degree",0.08,0.92
"8766",8,150,0.04,2,"mdmr",0.26,0.9
"8767",8,150,0.06,2,"glm",0.99,0.952727272727273
"8768",8,150,0.06,2,"degree",0.22,0.94
"8769",8,150,0.06,2,"mdmr",0.64,0.92
"8770",8,150,0.08,2,"glm",1,0.953131313131313
"8771",8,150,0.08,2,"degree",0.32,0.94
"8772",8,150,0.08,2,"mdmr",0.98,0.92
"8773",8,150,0.1,2,"glm",1,0.953030303030303
"8774",8,150,0.1,2,"degree",0.38,0.92
"8775",8,150,0.1,2,"mdmr",1,0.92
"8776",8,150,0.15,2,"glm",1,0.953030303030303
"8777",8,150,0.15,2,"degree",0.6,0.94
"8778",8,150,0.15,2,"mdmr",1,0.9
"8779",8,150,0.2,2,"glm",1,0.953131313131313
"8780",8,150,0.2,2,"degree",0.76,0.96
"8781",8,150,0.2,2,"mdmr",1,0.9
"8782",8,150,0.3,2,"glm",1,0.952929292929293
"8783",8,150,0.3,2,"degree",0.98,0.96
"8784",8,150,0.3,2,"mdmr",1,0.94
"8785",8,150,0.02,4,"glm",0.315,0.952857142857143
"8786",8,150,0.02,4,"degree",0.14,0.92
"8787",8,150,0.02,4,"mdmr",0.16,0.96
"8788",8,150,0.04,4,"glm",0.805,0.953163265306122
"8789",8,150,0.04,4,"degree",0.3,0.94
"8790",8,150,0.04,4,"mdmr",0.48,0.92
"8791",8,150,0.06,4,"glm",0.995,0.952551020408163
"8792",8,150,0.06,4,"degree",0.4,0.94
"8793",8,150,0.06,4,"mdmr",0.88,0.92
"8794",8,150,0.08,4,"glm",1,0.953571428571429
"8795",8,150,0.08,4,"degree",0.52,0.96
"8796",8,150,0.08,4,"mdmr",0.98,0.88
"8797",8,150,0.1,4,"glm",1,0.953163265306122
"8798",8,150,0.1,4,"degree",0.72,0.94
"8799",8,150,0.1,4,"mdmr",1,0.94
"8800",8,150,0.15,4,"glm",1,0.95265306122449
"8801",8,150,0.15,4,"degree",1,0.92
"8802",8,150,0.15,4,"mdmr",1,0.92
"8803",8,150,0.2,4,"glm",1,0.952755102040816
"8804",8,150,0.2,4,"degree",1,0.98
"8805",8,150,0.2,4,"mdmr",1,0.92
"8806",8,150,0.3,4,"glm",1,0.952959183673469
"8807",8,150,0.3,4,"degree",1,0.92
"8808",8,150,0.3,4,"mdmr",1,0.96
"8809",8,150,0.02,6,"glm",0.26,0.952886597938144
"8810",8,150,0.02,6,"degree",0.16,0.92
"8811",8,150,0.02,6,"mdmr",0.12,0.92
"8812",8,150,0.04,6,"glm",0.753333333333333,0.95298969072165
"8813",8,150,0.04,6,"degree",0.5,0.96
"8814",8,150,0.04,6,"mdmr",0.66,0.92
"8815",8,150,0.06,6,"glm",0.993333333333333,0.95319587628866
"8816",8,150,0.06,6,"degree",0.72,1
"8817",8,150,0.06,6,"mdmr",1,0.88
"8818",8,150,0.08,6,"glm",1,0.953092783505155
"8819",8,150,0.08,6,"degree",0.82,0.98
"8820",8,150,0.08,6,"mdmr",1,0.9
"8821",8,150,0.1,6,"glm",1,0.952680412371134
"8822",8,150,0.1,6,"degree",1,0.94
"8823",8,150,0.1,6,"mdmr",1,0.94
"8824",8,150,0.15,6,"glm",1,0.952783505154639
"8825",8,150,0.15,6,"degree",1,0.94
"8826",8,150,0.15,6,"mdmr",1,0.9
"8827",8,150,0.2,6,"glm",1,0.952886597938144
"8828",8,150,0.2,6,"degree",1,0.9
"8829",8,150,0.2,6,"mdmr",1,0.92
"8830",8,150,0.3,6,"glm",1,0.95319587628866
"8831",8,150,0.3,6,"degree",1,0.9
"8832",8,150,0.3,6,"mdmr",1,0.9
"8833",8,150,0.02,8,"glm",0.3275,0.9534375
"8834",8,150,0.02,8,"degree",0.24,0.94
"8835",8,150,0.02,8,"mdmr",0.3,0.96
"8836",8,150,0.04,8,"glm",0.765,0.952708333333333
"8837",8,150,0.04,8,"degree",0.58,0.92
"8838",8,150,0.04,8,"mdmr",0.7,0.94
"8839",8,150,0.06,8,"glm",1,0.952395833333333
"8840",8,150,0.06,8,"degree",0.8,0.92
"8841",8,150,0.06,8,"mdmr",1,0.88
"8842",8,150,0.08,8,"glm",1,0.952916666666667
"8843",8,150,0.08,8,"degree",1,0.92
"8844",8,150,0.08,8,"mdmr",1,0.94
"8845",8,150,0.1,8,"glm",1,0.953125
"8846",8,150,0.1,8,"degree",1,0.96
"8847",8,150,0.1,8,"mdmr",1,0.86
"8848",8,150,0.15,8,"glm",1,0.9525
"8849",8,150,0.15,8,"degree",1,0.92
"8850",8,150,0.15,8,"mdmr",1,0.9
"8851",8,150,0.2,8,"glm",1,0.952916666666667
"8852",8,150,0.2,8,"degree",1,0.92
"8853",8,150,0.2,8,"mdmr",1,0.92
"8854",8,150,0.3,8,"glm",1,0.9528125
"8855",8,150,0.3,8,"degree",1,0.98
"8856",8,150,0.3,8,"mdmr",1,0.94
"8857",8,150,0.02,10,"glm",0.296,0.952526315789474
"8858",8,150,0.02,10,"degree",0.34,0.94
"8859",8,150,0.02,10,"mdmr",0.26,0.94
"8860",8,150,0.04,10,"glm",0.788,0.952736842105263
"8861",8,150,0.04,10,"degree",0.76,0.94
"8862",8,150,0.04,10,"mdmr",0.84,0.92
"8863",8,150,0.06,10,"glm",0.99,0.952842105263158
"8864",8,150,0.06,10,"degree",1,0.92
"8865",8,150,0.06,10,"mdmr",1,0.94
"8866",8,150,0.08,10,"glm",0.998,0.95221052631579
"8867",8,150,0.08,10,"degree",1,0.94
"8868",8,150,0.08,10,"mdmr",1,0.92
"8869",8,150,0.1,10,"glm",1,0.952736842105263
"8870",8,150,0.1,10,"degree",1,0.96
"8871",8,150,0.1,10,"mdmr",1,0.94
"8872",8,150,0.15,10,"glm",1,0.953157894736842
"8873",8,150,0.15,10,"degree",1,0.94
"8874",8,150,0.15,10,"mdmr",1,0.88
"8875",8,150,0.2,10,"glm",1,0.953473684210526
"8876",8,150,0.2,10,"degree",1,0.92
"8877",8,150,0.2,10,"mdmr",1,0.92
"8878",8,150,0.3,10,"glm",1,0.953368421052632
"8879",8,150,0.3,10,"degree",1,0.94
"8880",8,150,0.3,10,"mdmr",1,0.94
"8881",8,150,0.02,14,"glm",0.29,0.953440860215054
"8882",8,150,0.02,14,"degree",0.54,0.98
"8883",8,150,0.02,14,"mdmr",0.2,0.92
"8884",8,150,0.04,14,"glm",0.777142857142857,0.952365591397849
"8885",8,150,0.04,14,"degree",0.94,0.98
"8886",8,150,0.04,14,"mdmr",0.8,0.9
"8887",8,150,0.06,14,"glm",0.991428571428571,0.953333333333333
"8888",8,150,0.06,14,"degree",1,0.94
"8889",8,150,0.06,14,"mdmr",1,0.94
"8890",8,150,0.08,14,"glm",1,0.954408602150538
"8891",8,150,0.08,14,"degree",1,0.96
"8892",8,150,0.08,14,"mdmr",1,0.96
"8893",8,150,0.1,14,"glm",1,0.953548387096774
"8894",8,150,0.1,14,"degree",1,0.96
"8895",8,150,0.1,14,"mdmr",1,0.94
"8896",8,150,0.15,14,"glm",1,0.95258064516129
"8897",8,150,0.15,14,"degree",1,0.92
"8898",8,150,0.15,14,"mdmr",1,0.94
"8899",8,150,0.2,14,"glm",1,0.953870967741935
"8900",8,150,0.2,14,"degree",1,0.92
"8901",8,150,0.2,14,"mdmr",1,0.92
"8902",8,150,0.3,14,"glm",1,0.95247311827957
"8903",8,150,0.3,14,"degree",1,0.92
"8904",8,150,0.3,14,"mdmr",1,0.98
"8905",8,200,0.02,1,"glm",0.36,0.950150753768844
"8906",8,200,0.02,1,"degree",0.06,0.98
"8907",8,200,0.02,1,"mdmr",0.08,0.96
"8908",8,200,0.04,1,"glm",0.96,0.95035175879397
"8909",8,200,0.04,1,"degree",0.06,1
"8910",8,200,0.04,1,"mdmr",0.06,0.92
"8911",8,200,0.06,1,"glm",1,0.95035175879397
"8912",8,200,0.06,1,"degree",0.08,0.98
"8913",8,200,0.06,1,"mdmr",0.36,0.98
"8914",8,200,0.08,1,"glm",1,0.950452261306533
"8915",8,200,0.08,1,"degree",0.1,0.96
"8916",8,200,0.08,1,"mdmr",0.82,0.94
"8917",8,200,0.1,1,"glm",1,0.95035175879397
"8918",8,200,0.1,1,"degree",0.14,0.96
"8919",8,200,0.1,1,"mdmr",0.94,0.94
"8920",8,200,0.15,1,"glm",1,0.950150753768844
"8921",8,200,0.15,1,"degree",0.34,0.96
"8922",8,200,0.15,1,"mdmr",1,1
"8923",8,200,0.2,1,"glm",1,0.950653266331658
"8924",8,200,0.2,1,"degree",0.44,0.98
"8925",8,200,0.2,1,"mdmr",1,0.96
"8926",8,200,0.3,1,"glm",1,0.95035175879397
"8927",8,200,0.3,1,"degree",0.66,0.94
"8928",8,200,0.3,1,"mdmr",1,1
"8929",8,200,0.02,2,"glm",0.37,0.95010101010101
"8930",8,200,0.02,2,"degree",0.04,0.98
"8931",8,200,0.02,2,"mdmr",0.08,0.9
"8932",8,200,0.04,2,"glm",0.85,0.95040404040404
"8933",8,200,0.04,2,"degree",0.14,0.96
"8934",8,200,0.04,2,"mdmr",0.24,0.94
"8935",8,200,0.06,2,"glm",1,0.95020202020202
"8936",8,200,0.06,2,"degree",0.24,1
"8937",8,200,0.06,2,"mdmr",0.72,0.98
"8938",8,200,0.08,2,"glm",1,0.950606060606061
"8939",8,200,0.08,2,"degree",0.3,0.98
"8940",8,200,0.08,2,"mdmr",1,0.96
"8941",8,200,0.1,2,"glm",1,0.95010101010101
"8942",8,200,0.1,2,"degree",0.38,0.96
"8943",8,200,0.1,2,"mdmr",1,0.96
"8944",8,200,0.15,2,"glm",1,0.950606060606061
"8945",8,200,0.15,2,"degree",0.74,0.96
"8946",8,200,0.15,2,"mdmr",1,0.94
"8947",8,200,0.2,2,"glm",1,0.95020202020202
"8948",8,200,0.2,2,"degree",0.98,0.94
"8949",8,200,0.2,2,"mdmr",1,0.92
"8950",8,200,0.3,2,"glm",1,0.950606060606061
"8951",8,200,0.3,2,"degree",1,0.96
"8952",8,200,0.3,2,"mdmr",1,0.96
"8953",8,200,0.02,4,"glm",0.385,0.950714285714286
"8954",8,200,0.02,4,"degree",0.12,0.98
"8955",8,200,0.02,4,"mdmr",0.08,0.94
"8956",8,200,0.04,4,"glm",0.885,0.950510204081633
"8957",8,200,0.04,4,"degree",0.32,0.96
"8958",8,200,0.04,4,"mdmr",0.66,0.96
"8959",8,200,0.06,4,"glm",1,0.950204081632653
"8960",8,200,0.06,4,"degree",0.58,0.98
"8961",8,200,0.06,4,"mdmr",1,0.94
"8962",8,200,0.08,4,"glm",1,0.950816326530612
"8963",8,200,0.08,4,"degree",0.88,0.98
"8964",8,200,0.08,4,"mdmr",1,0.98
"8965",8,200,0.1,4,"glm",1,0.950102040816327
"8966",8,200,0.1,4,"degree",0.9,0.98
"8967",8,200,0.1,4,"mdmr",1,0.94
"8968",8,200,0.15,4,"glm",1,0.95030612244898
"8969",8,200,0.15,4,"degree",1,0.98
"8970",8,200,0.15,4,"mdmr",1,0.96
"8971",8,200,0.2,4,"glm",1,0.95030612244898
"8972",8,200,0.2,4,"degree",1,0.94
"8973",8,200,0.2,4,"mdmr",1,1
"8974",8,200,0.3,4,"glm",1,0.950816326530612
"8975",8,200,0.3,4,"degree",1,0.96
"8976",8,200,0.3,4,"mdmr",1,0.96
"8977",8,200,0.02,6,"glm",0.38,0.94979381443299
"8978",8,200,0.02,6,"degree",0.18,0.96
"8979",8,200,0.02,6,"mdmr",0.12,0.94
"8980",8,200,0.04,6,"glm",0.92,0.950412371134021
"8981",8,200,0.04,6,"degree",0.58,0.94
"8982",8,200,0.04,6,"mdmr",0.76,0.96
"8983",8,200,0.06,6,"glm",1,0.950618556701031
"8984",8,200,0.06,6,"degree",0.88,1
"8985",8,200,0.06,6,"mdmr",1,1
"8986",8,200,0.08,6,"glm",1,0.951134020618557
"8987",8,200,0.08,6,"degree",1,0.96
"8988",8,200,0.08,6,"mdmr",1,0.96
"8989",8,200,0.1,6,"glm",1,0.950618556701031
"8990",8,200,0.1,6,"degree",1,0.96
"8991",8,200,0.1,6,"mdmr",1,0.94
"8992",8,200,0.15,6,"glm",1,0.94979381443299
"8993",8,200,0.15,6,"degree",1,0.98
"8994",8,200,0.15,6,"mdmr",1,1
"8995",8,200,0.2,6,"glm",1,0.950309278350515
"8996",8,200,0.2,6,"degree",1,0.94
"8997",8,200,0.2,6,"mdmr",1,0.96
"8998",8,200,0.3,6,"glm",1,0.951030927835051
"8999",8,200,0.3,6,"degree",1,0.96
"9000",8,200,0.3,6,"mdmr",1,0.94
"9001",8,200,0.02,8,"glm",0.345,0.951041666666667
"9002",8,200,0.02,8,"degree",0.3,0.98
"9003",8,200,0.02,8,"mdmr",0.18,0.94
"9004",8,200,0.04,8,"glm",0.9075,0.9496875
"9005",8,200,0.04,8,"degree",0.7,0.96
"9006",8,200,0.04,8,"mdmr",0.92,0.96
"9007",8,200,0.06,8,"glm",0.995,0.951666666666667
"9008",8,200,0.06,8,"degree",0.98,0.98
"9009",8,200,0.06,8,"mdmr",1,0.96
"9010",8,200,0.08,8,"glm",1,0.9509375
"9011",8,200,0.08,8,"degree",1,0.98
"9012",8,200,0.08,8,"mdmr",1,0.96
"9013",8,200,0.1,8,"glm",1,0.950416666666667
"9014",8,200,0.1,8,"degree",1,0.96
"9015",8,200,0.1,8,"mdmr",1,0.94
"9016",8,200,0.15,8,"glm",1,0.950104166666667
"9017",8,200,0.15,8,"degree",1,0.98
"9018",8,200,0.15,8,"mdmr",1,0.96
"9019",8,200,0.2,8,"glm",1,0.950416666666667
"9020",8,200,0.2,8,"degree",1,0.98
"9021",8,200,0.2,8,"mdmr",1,0.98
"9022",8,200,0.3,8,"glm",1,0.950625
"9023",8,200,0.3,8,"degree",1,0.96
"9024",8,200,0.3,8,"mdmr",1,0.96
"9025",8,200,0.02,10,"glm",0.392,0.950526315789474
"9026",8,200,0.02,10,"degree",0.36,0.96
"9027",8,200,0.02,10,"mdmr",0.24,0.96
"9028",8,200,0.04,10,"glm",0.906,0.950631578947368
"9029",8,200,0.04,10,"degree",0.92,0.96
"9030",8,200,0.04,10,"mdmr",0.86,0.94
"9031",8,200,0.06,10,"glm",0.996,0.95
"9032",8,200,0.06,10,"degree",1,1
"9033",8,200,0.06,10,"mdmr",1,0.94
"9034",8,200,0.08,10,"glm",1,0.951157894736842
"9035",8,200,0.08,10,"degree",1,0.94
"9036",8,200,0.08,10,"mdmr",1,0.96
"9037",8,200,0.1,10,"glm",1,0.951263157894737
"9038",8,200,0.1,10,"degree",1,0.98
"9039",8,200,0.1,10,"mdmr",1,0.92
"9040",8,200,0.15,10,"glm",1,0.950421052631579
"9041",8,200,0.15,10,"degree",1,1
"9042",8,200,0.15,10,"mdmr",1,0.94
"9043",8,200,0.2,10,"glm",1,0.95021052631579
"9044",8,200,0.2,10,"degree",1,0.96
"9045",8,200,0.2,10,"mdmr",1,0.96
"9046",8,200,0.3,10,"glm",1,0.950631578947368
"9047",8,200,0.3,10,"degree",1,0.94
"9048",8,200,0.3,10,"mdmr",1,0.92
"9049",8,200,0.02,14,"glm",0.354285714285714,0.95010752688172
"9050",8,200,0.02,14,"degree",0.64,0.98
"9051",8,200,0.02,14,"mdmr",0.26,0.96
"9052",8,200,0.04,14,"glm",0.9,0.951182795698925
"9053",8,200,0.04,14,"degree",1,0.96
"9054",8,200,0.04,14,"mdmr",0.84,0.96
"9055",8,200,0.06,14,"glm",0.998571428571429,0.94989247311828
"9056",8,200,0.06,14,"degree",1,0.96
"9057",8,200,0.06,14,"mdmr",1,0.96
"9058",8,200,0.08,14,"glm",0.998571428571429,0.950215053763441
"9059",8,200,0.08,14,"degree",1,0.96
"9060",8,200,0.08,14,"mdmr",1,0.98
"9061",8,200,0.1,14,"glm",1,0.950645161290323
"9062",8,200,0.1,14,"degree",1,0.96
"9063",8,200,0.1,14,"mdmr",1,0.98
"9064",8,200,0.15,14,"glm",1,0.951505376344086
"9065",8,200,0.15,14,"degree",1,0.96
"9066",8,200,0.15,14,"mdmr",1,0.96
"9067",8,200,0.2,14,"glm",1,0.950537634408602
"9068",8,200,0.2,14,"degree",1,0.96
"9069",8,200,0.2,14,"mdmr",1,0.96
"9070",8,200,0.3,14,"glm",1,0.951397849462366
"9071",8,200,0.3,14,"degree",1,0.98
"9072",8,200,0.3,14,"mdmr",1,0.94
"9073",8,250,0.02,1,"glm",0.42,0.94964824120603
"9074",8,250,0.02,1,"degree",0.06,0.94
"9075",8,250,0.02,1,"mdmr",0.08,0.98
"9076",8,250,0.04,1,"glm",0.96,0.949547738693467
"9077",8,250,0.04,1,"degree",0.08,0.96
"9078",8,250,0.04,1,"mdmr",0.3,0.96
"9079",8,250,0.06,1,"glm",1,0.94964824120603
"9080",8,250,0.06,1,"degree",0.04,0.94
"9081",8,250,0.06,1,"mdmr",0.5,0.98
"9082",8,250,0.08,1,"glm",1,0.94964824120603
"9083",8,250,0.08,1,"degree",0.08,0.94
"9084",8,250,0.08,1,"mdmr",0.9,0.98
"9085",8,250,0.1,1,"glm",1,0.949547738693467
"9086",8,250,0.1,1,"degree",0.08,0.96
"9087",8,250,0.1,1,"mdmr",1,0.98
"9088",8,250,0.15,1,"glm",1,0.949447236180905
"9089",8,250,0.15,1,"degree",0.34,0.98
"9090",8,250,0.15,1,"mdmr",1,0.98
"9091",8,250,0.2,1,"glm",1,0.949949748743719
"9092",8,250,0.2,1,"degree",0.38,0.94
"9093",8,250,0.2,1,"mdmr",1,0.96
"9094",8,250,0.3,1,"glm",1,0.949547738693467
"9095",8,250,0.3,1,"degree",0.84,0.96
"9096",8,250,0.3,1,"mdmr",1,0.94
"9097",8,250,0.02,2,"glm",0.41,0.94959595959596
"9098",8,250,0.02,2,"degree",0.04,0.92
"9099",8,250,0.02,2,"mdmr",0.12,0.96
"9100",8,250,0.04,2,"glm",0.98,0.94959595959596
"9101",8,250,0.04,2,"degree",0.12,0.96
"9102",8,250,0.04,2,"mdmr",0.5,1
"9103",8,250,0.06,2,"glm",1,0.94969696969697
"9104",8,250,0.06,2,"degree",0.16,0.92
"9105",8,250,0.06,2,"mdmr",0.94,0.96
"9106",8,250,0.08,2,"glm",1,0.94979797979798
"9107",8,250,0.08,2,"degree",0.28,0.96
"9108",8,250,0.08,2,"mdmr",0.98,0.98
"9109",8,250,0.1,2,"glm",1,0.95030303030303
"9110",8,250,0.1,2,"degree",0.38,0.94
"9111",8,250,0.1,2,"mdmr",1,0.98
"9112",8,250,0.15,2,"glm",1,0.94969696969697
"9113",8,250,0.15,2,"degree",0.84,0.92
"9114",8,250,0.15,2,"mdmr",1,0.96
"9115",8,250,0.2,2,"glm",1,0.94969696969697
"9116",8,250,0.2,2,"degree",0.96,0.94
"9117",8,250,0.2,2,"mdmr",1,0.98
"9118",8,250,0.3,2,"glm",1,0.949393939393939
"9119",8,250,0.3,2,"degree",1,0.98
"9120",8,250,0.3,2,"mdmr",1,0.98
"9121",8,250,0.02,4,"glm",0.44,0.950102040816327
"9122",8,250,0.02,4,"degree",0.1,0.98
"9123",8,250,0.02,4,"mdmr",0.16,0.96
"9124",8,250,0.04,4,"glm",0.955,0.949489795918367
"9125",8,250,0.04,4,"degree",0.32,0.94
"9126",8,250,0.04,4,"mdmr",0.82,0.96
"9127",8,250,0.06,4,"glm",1,0.94969387755102
"9128",8,250,0.06,4,"degree",0.56,0.98
"9129",8,250,0.06,4,"mdmr",1,0.98
"9130",8,250,0.08,4,"glm",1,0.949489795918367
"9131",8,250,0.08,4,"degree",0.84,0.94
"9132",8,250,0.08,4,"mdmr",1,0.94
"9133",8,250,0.1,4,"glm",1,0.950204081632653
"9134",8,250,0.1,4,"degree",0.96,0.96
"9135",8,250,0.1,4,"mdmr",1,0.96
"9136",8,250,0.15,4,"glm",1,0.949081632653061
"9137",8,250,0.15,4,"degree",1,0.94
"9138",8,250,0.15,4,"mdmr",1,0.96
"9139",8,250,0.2,4,"glm",1,0.95
"9140",8,250,0.2,4,"degree",1,0.96
"9141",8,250,0.2,4,"mdmr",1,0.96
"9142",8,250,0.3,4,"glm",1,0.949795918367347
"9143",8,250,0.3,4,"degree",1,0.94
"9144",8,250,0.3,4,"mdmr",1,0.96
"9145",8,250,0.02,6,"glm",0.403333333333333,0.949587628865979
"9146",8,250,0.02,6,"degree",0.18,0.94
"9147",8,250,0.02,6,"mdmr",0.24,0.94
"9148",8,250,0.04,6,"glm",0.966666666666667,0.949484536082474
"9149",8,250,0.04,6,"degree",0.54,0.98
"9150",8,250,0.04,6,"mdmr",0.96,0.96
"9151",8,250,0.06,6,"glm",1,0.950515463917526
"9152",8,250,0.06,6,"degree",0.92,0.94
"9153",8,250,0.06,6,"mdmr",1,0.96
"9154",8,250,0.08,6,"glm",1,0.949484536082474
"9155",8,250,0.08,6,"degree",0.98,0.94
"9156",8,250,0.08,6,"mdmr",1,0.96
"9157",8,250,0.1,6,"glm",1,0.949381443298969
"9158",8,250,0.1,6,"degree",1,0.94
"9159",8,250,0.1,6,"mdmr",1,0.98
"9160",8,250,0.15,6,"glm",1,0.949381443298969
"9161",8,250,0.15,6,"degree",1,0.94
"9162",8,250,0.15,6,"mdmr",1,0.98
"9163",8,250,0.2,6,"glm",1,0.949484536082474
"9164",8,250,0.2,6,"degree",1,0.94
"9165",8,250,0.2,6,"mdmr",1,0.96
"9166",8,250,0.3,6,"glm",1,0.949484536082474
"9167",8,250,0.3,6,"degree",1,0.94
"9168",8,250,0.3,6,"mdmr",1,0.98
"9169",8,250,0.02,8,"glm",0.415,0.949583333333333
"9170",8,250,0.02,8,"degree",0.28,0.94
"9171",8,250,0.02,8,"mdmr",0.26,0.98
"9172",8,250,0.04,8,"glm",0.94,0.950104166666667
"9173",8,250,0.04,8,"degree",0.82,0.98
"9174",8,250,0.04,8,"mdmr",0.96,0.94
"9175",8,250,0.06,8,"glm",1,0.948958333333333
"9176",8,250,0.06,8,"degree",0.98,0.98
"9177",8,250,0.06,8,"mdmr",1,0.98
"9178",8,250,0.08,8,"glm",1,0.9496875
"9179",8,250,0.08,8,"degree",1,0.98
"9180",8,250,0.08,8,"mdmr",1,0.96
"9181",8,250,0.1,8,"glm",1,0.950520833333333
"9182",8,250,0.1,8,"degree",1,0.96
"9183",8,250,0.1,8,"mdmr",1,0.96
"9184",8,250,0.15,8,"glm",1,0.949791666666667
"9185",8,250,0.15,8,"degree",1,0.92
"9186",8,250,0.15,8,"mdmr",1,0.98
"9187",8,250,0.2,8,"glm",1,0.949583333333333
"9188",8,250,0.2,8,"degree",1,0.92
"9189",8,250,0.2,8,"mdmr",1,0.98
"9190",8,250,0.3,8,"glm",1,0.949375
"9191",8,250,0.3,8,"degree",1,0.94
"9192",8,250,0.3,8,"mdmr",1,1
"9193",8,250,0.02,10,"glm",0.398,0.950315789473684
"9194",8,250,0.02,10,"degree",0.34,0.96
"9195",8,250,0.02,10,"mdmr",0.44,1
"9196",8,250,0.04,10,"glm",0.958,0.948421052631579
"9197",8,250,0.04,10,"degree",0.96,0.98
"9198",8,250,0.04,10,"mdmr",0.98,0.98
"9199",8,250,0.06,10,"glm",1,0.949368421052632
"9200",8,250,0.06,10,"degree",1,0.96
"9201",8,250,0.06,10,"mdmr",1,0.96
"9202",8,250,0.08,10,"glm",1,0.949473684210526
"9203",8,250,0.08,10,"degree",1,0.92
"9204",8,250,0.08,10,"mdmr",1,0.96
"9205",8,250,0.1,10,"glm",1,0.950421052631579
"9206",8,250,0.1,10,"degree",1,0.96
"9207",8,250,0.1,10,"mdmr",1,0.98
"9208",8,250,0.15,10,"glm",1,0.950947368421053
"9209",8,250,0.15,10,"degree",1,0.94
"9210",8,250,0.15,10,"mdmr",1,0.96
"9211",8,250,0.2,10,"glm",1,0.949368421052632
"9212",8,250,0.2,10,"degree",1,0.94
"9213",8,250,0.2,10,"mdmr",1,0.96
"9214",8,250,0.3,10,"glm",1,0.949473684210526
"9215",8,250,0.3,10,"degree",1,0.94
"9216",8,250,0.3,10,"mdmr",1,0.96
"9217",8,250,0.02,14,"glm",0.437142857142857,0.949247311827957
"9218",8,250,0.02,14,"degree",0.72,0.96
"9219",8,250,0.02,14,"mdmr",0.26,0.94
"9220",8,250,0.04,14,"glm",0.941428571428571,0.949784946236559
"9221",8,250,0.04,14,"degree",1,0.94
"9222",8,250,0.04,14,"mdmr",1,0.98
"9223",8,250,0.06,14,"glm",1,0.95
"9224",8,250,0.06,14,"degree",1,0.94
"9225",8,250,0.06,14,"mdmr",1,1
"9226",8,250,0.08,14,"glm",1,0.949569892473118
"9227",8,250,0.08,14,"degree",1,0.94
"9228",8,250,0.08,14,"mdmr",1,1
"9229",8,250,0.1,14,"glm",1,0.949784946236559
